id_node,Square clustering
23458,0.017909212642497327

20,0.11447920025798129

33863,0.014670473132918143

27745,0.04419853981226158

29082,0.014690887911803579

3922,0.015921704410116762

21,0.014569566552551665

12261,0.019003025281624834

23332,0.010502580397026699

34114,0.007393883558017021

21547,0.017289464062872975

9553,0.011405129947088527

22321,0.012229524011639696

15191,0.017091261790439866

14242,0.010114667313649826

23783,0.010061718012084827

37057,0.012148865216869864

2282,0.010913054951842815

2992,0.01942654961781101

36632,0.0023765174384995824

19470,0.011797256807580276

5300,0.016498058508484424

20919,0.026213419751649442

33029,0.014693190545805021

10352,0.018552797001043213

12986,0.016483972099876572

29615,0.031173708920187792

21847,0.012029009761155887

20961,0.022721970792702842

12396,0.013862677867584895

3747,0.01600535796440781

8172,0.01848481928679166

6790,0.017614822093100106

27877,0.009920310345633428

5081,0.026000554295275147

8360,0.019791480716429076

1315,0.006070108312596194

33684,0.0092207218660921

22,0.02165670118127461

32575,0.014380857202432725

13685,0.02727272727272727

291,0.025179856115107913

3072,0.015604974024322236

35241,0.01804933892012226

23,0.004935884823651186

21298,0.025822225199276575

22584,0.011314923265914855

21498,0.05555555555555555

9173,0.01950348856076586

19358,0.01067317879678326

9388,0.01092896174863388

14635,0.01651947817666252

6221,0.009182141095761364

35359,0.018143031870920295

30235,0.009751178763646833

24,0.024831643864747996

28761,0.021300457161548585

327,0.005806163465832961

22059,0.013557939984964426

7976,0.016744214250516837

26877,0.012516370938576509

12523,0.01389025139066014

3712,0.018808257025730933

32060,0.018403726777139903

35558,0.009519889700588296

10840,0.01699499907203669

23267,0.012038254425585988

9722,0.013933224644134209

14805,0.009118948638862813

2431,0.014925842892275705

27954,0.005377016381142929

6071,0.01565386036202438

5061,0.015082205451353484

31987,0.01662323850039883

1739,0.023883696780893044

26,0.017552854600838434

32718,0.016641607877881735

17091,0.01669557324169679

15554,0.008947208930070578

3153,0.016284413246503187

29055,0.009873125226122062

34606,0.009613596211905212

27,0.01321655592947335

14755,0.0159396650379171

28477,0.03305754409763032

24094,0.019801980198019802

12798,0.017289073305670817

9947,0.02406455467332517

35523,0.021058277867104652

19629,0.017142401530856322

1659,0.020461815855289944

37475,0.010380854578738224

28014,0.010697614756685896

11225,0.005909475440187827

32771,0.018901776197059725

30417,0.013361376748005983

32452,0.006097855292584429

34900,0.031064012942101905

2035,0.011125665511704555

18588,0.012034039653147054

885,0.022174107809466926

25948,0.0011843663639952626

30502,0.023623123570931503

14177,0.008171219169711688

18595,0.00868254217893304

3491,0.010965014313105613

14947,0.010635275326929131

17644,0.012436578364366766

7415,0.02380791570984736

25129,0.01553748788621918

31525,0.01592514226397028

14185,0.018479123788029003

22836,0.01895918664801266

25748,0.011846275102679599

35065,0.016801493466085875

33424,0.012948883679148135

17949,0.05844155844155844

23906,0.015986864846180435

7847,0.0076985211580862575

831,0.01007140793329756

3582,0.01326343886297657

14341,0.01252472225434753

7495,0.017374517374517374

25819,0.016484535577789592

25756,0.009454305499365654

9339,0.014898782670810887

32507,0.011704314123280227

17221,0.012715396016636352

12838,0.004959621308531262

7075,0.008425078562760582

714,0.012702373467463062

1767,0.018354548280706467

33833,0.020291740095898857

479,0.015310233682514102

13090,0.011918203487642704

35668,0.013926527088890618

24810,0.006016774036708399

10001,0.006475207190899925

26298,0.022784456248252725

11889,0.015115018778763896

34059,0.005639521768554027

27874,0.011149122045870357

23051,0.014308710427472724

26124,0.015236219556637641

20024,0.009164345914559656

29347,0.007407262635343783

27031,0.016718788832739626

31500,0.03366174055829228

16621,0.03720776339832911

1268,0.008771929824561403

11720,0.028025990174446246

28,0

13003,0.0035587188612099642

29,0.09221368391815572

30,0.07872404289573498

6631,0.01705459424863585

23664,0.009649396703719474

31,0.0032225613394942796

10808,0.004450693621779613

23880,0.016888835273538814

12505,0.010945712538885396

15908,0.008856444082116654

17736,0.022121110359604023

2059,0.01825230792852619

32,0.0

4293,0.007343336662898038

22351,0.0146034770183377

33,0.021052631578947368

10510,0.0072858033202466595

5398,0.025353376710792012

34,0.02631578947368421

27474,0.015561715310614708

3635,0.011445370144432438

27804,0.020674646354733407

18741,0.010189228529839884

24655,0.01971531510247475

25120,0.01665313817391532

6452,0.023393888095099877

18377,0.004697320542507443

15977,0.021503460563283765

20084,0.02090125649333749

22253,0.03961896514397056

15940,0.019493264269784857

22464,0.03826222430535843

22615,0.009993866580077209

36628,0.009715523704796036

8626,0.0073698602727848735

24419,0.02434205111873674

18244,0.027909426013691417

3903,0.05199062260119085

27022,0.021915107128395627

15919,0.017013232514177693

1174,0.05837529817121654

30814,0.026781315084113553

37428,0.016050647159044373

29886,0.014612942882482194

22881,0.010850337214928929

34440,0.011958997722095672

21973,0.014216215484269653

8292,0.013516279999809562

13493,0.0305716784606822

29889,0.01863273558979251

2417,0.007970302434763621

4528,0.022402792480901833

5412,0.04891621985617361

1483,0.01204938683089385

26585,0.020421380359349747

18701,0.013834023971099953

25477,0.010234940717611756

36747,0.020097329024109364

15806,0.02257711014748503

27268,0.011222870334109694

4193,0.024098848818892633

418,0.045240006421576495

13581,0.013967270618520248

25967,0.022089856676322843

36648,0.011518924079903329

1070,0.016417502052187758

4011,0.03431239139992045

17152,0.03893510292013272

12929,0.015203889764676834

33303,0.017066532019471246

1109,0.017936373076559993

15407,0.031663146156567984

33856,0.008641781741281926

36914,0.020754299005898154

35,0.0374641107594202

15270,0.013973986885950768

17013,0.039258998834723044

25652,0.016421052631578947

11279,0.019754970190136306

18274,0.01752404363452605

308,0.015015827919390195

19540,0.019989268505187775

25218,0.007896625987078248

15074,0.013381551959764823

6506,0.0

7562,0.025593692746707693

34766,0.0155441841675185

33813,0.010846361524455327

30543,0.021663750596468904

16599,0.046913232123852754

36,0.03619079463709359

16282,0.008771929824561403

37049,0.013827746006336003

27363,0.015863995912309563

16119,0.014272373396888737

26293,0.013259008453241534

24953,0.013759309477450845

24343,0.018619504895174114

28814,0.023042953682296093

23690,0.02829643540756257

32459,0.015886737529219777

35616,0.01354247135392447

7740,0.017707134024135433

34840,0.01676280340674166

27367,0.013353072462792862

6073,0.01938610662358643

11635,0.01588474325821943

896,0.0010470107842110773

32126,0.013913530675133066

4382,0.016426694531093935

11079,0.011815452519650623

8784,0.015293446861471348

22104,0.006146281499692686

24654,0.007690617446715007

27966,0.0027369874098579147

38,0.01302501282392696

717,0.018392105542390267

23060,0.018346455238026062

253,0.010876396873289331

22452,0.019634320609274995

1766,0.018030359944318005

36746,0.009644107538624611

14701,0.010369246332827516

25314,0.011000068445569644

10281,0.015988583503711733

8409,0.016354586394880303

18028,0.011371595557163746

1524,0.020100502512562814

9804,0.006711409395973154

34992,0.016208433479681233

11439,0.021998198373946422

34536,0.012925109635753822

26644,0.016305587229190423

9677,0.016759632013626014

31518,0.01787685266125151

1396,0.007366099296683175

32139,0.02237991266375546

26196,0.019919332012454005

11175,0.01527008711169231

13632,0.014348888067410373

13189,0.022717854048148287

32309,0.008954222914503289

5823,0.006318812829104835

20191,0.014989667316704019

24921,0.01967799642218247

29052,0.011568971300397982

6301,0.01554685823762719

21943,0.01795597981569603

10595,0.016818977240041246

18403,0.020737704129257004

18204,0.0146503884572697

29218,0.014854922186356014

20773,0.01676754110066475

19744,0.011890124831845861

11041,0.056805925643953814

27867,0.01232323319983164

25774,0.014127487286575976

21358,0.012868733001263457

3252,0.020358451283478192

29387,0.006567849029442858

24541,0.008429107321666093

8646,0.03103560217815623

35388,0.018384582537199594

18725,0.011519044716400181

37463,0.023474178403755867

12506,0.02079223603889967

22950,0.016238329983744446

28930,0.016065350578624914

14483,0.036076074635190816

5323,0.013212887329429879

10320,0.008668072731920877

16958,0.013073890947880652

30010,0.013892886611785928

35371,0.015791469977430028

29421,0.013544673086916216

16798,0.025303458139279034

21957,0.020522863565134317

32180,0.011436900824129619

17230,0.023923979877026273

8416,0.011792668852699261

24347,0.015900888533466218

12265,0.016938970855200186

24033,0.015068493150684932

29961,0.017276895164863526

13629,0.01981736323950245

28322,0.020680221452390974

16127,0.010032257042938513

22491,0.015527877624408961

22024,0.017645320612942716

393,0.016178595530971437

31756,0.016836416545416753

11010,0.013914519901165838

30046,0.010585137015885204

6645,0.010397070526932761

15295,0.0162342623151204

5487,0.02570694087403599

22642,0.01892567478961076

20236,0.015270873092249556

8921,0.03633922383922384

1264,0.016940309958569894

17133,0.041149575440888306

25249,0.01102301969237126

19459,0.017969744515823442

814,0.009249753995904364

22415,0.01710472362533626

8831,0.01609112729888182

14131,0.014702971972219345

34426,0.013947321051440304

17139,0.010559026228790775

22292,0.014839749434453256

5506,0.016280515728091423

30384,0.016616028018588556

23711,0.023367117117117118

31346,0.05785192563081009

12393,0.011771296261717145

11991,0.014419474275156687

24965,0.015344645146119678

1003,0.008680125931425114

34563,0.013559322033898305

28487,0.022408234543439567

22899,0.01439275253050903

20836,0.027218962197807266

40,0.04199522371919073

14266,0.03608247422680412

31917,0.018541170861709116

6134,0.01703355250366244

41,0.10995670995670996

15936,0.007897487353150216

12648,0.013304047279826921

22395,0.010115881034498168

30403,0.010109439345567699

20610,0.011902614747169126

15278,0.012043223773075191

2300,0.007298184156825195

42,0.015484455470622235

3546,0.018761004584796948

34953,0.0013689974726200506

28343,0.013103510139867379

5143,0.028677029333481863

31731,0.014705882352941176

6843,0.016884081470400554

26410,0.0032070195243348643

5338,0.014519373742674714

22267,0.013513235988745816

27962,0.007606237702270124

14558,0.01764694240794927

31695,0.01133476727693777

33471,0.016367651964237902

37193,0.011635513989325367

37578,0.023245961996164185

540,0.03738658246734095

13263,0.00512654562795926

2297,0.054059347762217214

73,0.016788833354864557

34447,0.005221051186888471

36608,0.017357824730712797

7006,0.022354692037171033

16350,0.027784666033071854

14502,0.02641508257246919

6250,0.029284259492392873

18233,0.01233861706090725

11119,0.018952416312625592

9349,0.01335428122545169

10830,0.021063535889555767

37294,0.031793176036442196

6185,0.012195121951219513

27718,0.0032537960954446853

7516,0.007436884979462377

4210,0.01538370564554581

3678,0.023815041715368183

1356,0.021848231068960257

14814,0.023027762288134093

27370,0.01755091197628652

8608,0.006160164271047228

15684,0.09774175106174453

7178,0.01782602868248224

13656,0.017493633024265907

20436,0.05252001884126237

44,0.0

8721,0.0611755754232452

45,0.0

12703,0

30789,0.0

31090,0.004500450045004501

24499,0.015867349042170166

9946,0.005703422053231939

34654,0.011061055414074338

25424,0.017299923371033307

12731,0.02003443730752666

31659,0.01927686171671994

18509,0.023291916537778214

24257,0.0141670978392096

15623,0.011743068090324006

9955,0.018585575605053032

27751,0.016849532613436732

18810,0.029418688207745868

18318,0.05413328928895863

25434,0.02303987738631692

3483,0.018114558413753513

9731,0.01863244548643551

33410,0.013682205138843386

592,0.041022644159391164

4292,0.02444592608624319

6641,0.017079261864698846

13177,0.022968214433504844

11124,0.037699337633255475

25739,0.03139586856450357

6854,0.0410951308726637

18100,0.008551207058139158

35472,0.03323735278333978

36163,0.022309152174755025

16496,0.019599527717464035

25307,0.04345771774955632

25454,0.022694485814195607

29360,0.026831575042193762

20478,0.019463133167605538

6005,0.02048108877623946

25887,0.03160407531416368

28591,0.033441923286324136

3789,0.029632397617285713

11617,0.023720069534009982

33324,0

36621,0.025483443939694636

4451,0.01698396397819733

4819,0.0463253868851763

13439,0.03438410320432792

36971,0.03660518864314686

25128,0.017891492550641878

26979,0.029904144009053814

17066,0.018070580193112876

23264,0.03337359896933366

16797,0.0343861967521307

13354,0.026092638624593253

16959,0.02771541911353202

3374,0.01645799275571369

12876,0.018227794752923823

2804,0.04068819468727531

29536,0.028353143381716534

33602,0

11927,0.019917517364032356

26839,0.04723598371511257

10154,0.023275353750891018

24744,0.026070239940405388

14400,0.015239165244213568

35806,0.016838575275646563

8177,0.015929798985113125

22669,0.01572290777688079

31217,0.016633933315333416

21787,0.053188676664995216

35089,0.028639279175074115

34564,0.06556389269931157

36659,0.042184742463111546

14108,0.011958130645668402

15066,0.016629191272763213

30948,0.023785795823701928

8753,0.017902087625770932

10025,0.027073907341452857

2816,0.025112863055889504

29243,0.022096087573484694

25061,0.019313325642233887

12003,0.034960781768621704

26538,0.04574520413182489

2252,0.019980672290855903

24939,0.006621267284148573

21101,0.013102825724211505

17917,0.018927642899307952

35872,0.018152956230286628

10157,0.009153896727861224

10347,0.02191353987291961

1103,0.035123196100464264

20303,0.014172744047096036

1696,0.040036980767645364

17419,0.026304204270305966

10574,0.016674524236801817

12542,0.021580608201077742

35890,0.025819664332470696

34774,0.01869563660903348

4712,0.021197114343390357

32710,0.024965490233488992

28130,0.0434860898532457

33012,0.03918545003526787

30979,0.017226245336844415

34620,0.02547634339541854

15313,0.014774056041655837

10956,0.011514305652477321

22459,0.02270131357251757

27196,0.01486750501394684

33366,0.017145634439248967

981,0.043740859186212566

15555,0.03174031309954533

37161,0.01687120025636281

19041,0.02657239981487097

9919,0.023717196490131032

35258,0.02629961756319535

18482,0.0335195530726257

19089,0.01335622829331099

848,0.02133851139373749

21404,0.027061555246789822

5892,0.0291126897896643

27655,0.011951890726857109

4262,0.03007554310444078

368,0.015328534275225118

35468,0.04446216728142757

23209,0.0232950852284786

23767,0.024027852251672442

11573,0.011425799413489493

24935,0.004959179542540989

9008,0.0195555983604013

6827,0.02490726342664301

32415,0.019929512719254954

12630,0.03068189028240633

1193,0.0009478672985781991

28234,0.013409199427025306

4036,0.014107883817427386

48,0.0018148820326678765

35665,0.008624016529365015

49,0.0

5552,0.0

26597,0.0

10269,0.008575752480242138

7121,0.0

50,0.008364001338240215

24181,0.021793566811220792

51,0.0006429214350006429

34304,0.019823788546255508

25741,0.004520580537711158

27985,0.03682999477688844

33950,0.030161904260730763

52,0.010341104066882632

20594,0.028399311531841654

25427,0.013859082148778415

5496,0.0167438372244685

1212,0.0142222750545541

24661,0.024201957108101097

30877,0.017731188831669638

25285,0.009474124801263004

23684,0.01870543313244698

29215,0.01071935459774408

5845,0.05704484817685174

591,0.02071506858293492

1132,0.01840271081847985

6094,0.011644891402587641

5636,0.008655994043186895

4013,0.008487045946617608

7435,0.01581084097265929

2742,0.020864705973214628

34429,0.00929333449609023

8570,0.01714441008855348

823,0.011725864583046744

24668,0.05765765765765766

30670,0.01282920489190383

30074,0.06993006993006994

21607,0.024788054286013328

3210,0.01715660450251115

18037,0.01495614097442386

13112,0.017292807249386446

53,0.034703196347031964

28957,0.005852374221019503

21375,0.010229458375335393

22212,0

6138,0.0

54,0

36103,0.009174311926605505

55,0.017241379310344827

29827,0.00981308317171621

5568,0.004291845493562232

57,0

3255,0.022481852559257647

58,0.0008385158269862343

14312,0.041666666666666664

28964,0.016306074829993734

18727,0.03802169299693468

5218,0.005770957123925961

34638,0.01860875409560615

23908,0.012291815245207031

59,0

13761,0.005986280541815387

60,0

37077,0.0

61,0.039911423609961055

974,0.01636847781416013

18406,0.012008965631744977

8357,0.011624120099232246

25146,0.037021080166179415

1095,0.010954274475134432

10403,0.014915406533517446

33128,0.010154098843057595

772,0.009858421123071334

32030,0.015561455325172538

32876,0.015599229051616368

33799,0.013967748714022343

62,0

30717,0.01871825876662636

63,0

36607,0.010614356113512684

29946,0

64,0

13486,0.015655581002383564

65,0.029612756264236904

30733,0.019843761124091464

66,0.0034630835295747335

13448,0.01073592872180801

30773,0.012812931302828161

21831,0.015449989755497882

67,0.02341581496544408

11497,0.016847599487314114

7104,0.017458348371469496

29440,0.0

14023,0.009814063620043594

26706,0.030221019395579612

26679,0.012126707420515371

3329,0.03002967707813005

19114,0.011877495214020171

29023,0.009917003268608067

27037,0.014815891550292164

10528,0.015926245141945093

29997,0.01621094648690931

27470,0.02154674455609565

17723,0.017711956521739132

32753,0.009696418589290079

35076,0.026376961106124145

12575,0.027006872894942892

68,0.03824626865671642

30030,0.015584478567401597

4459,0.02036685171822365

30297,0.012921948984267604

70,0

34161,0.0030918727915194345

71,0.008955223880597015

20812,0.0118762688667925

11244,0.02523463680488474

24207,0.014540667280320782

72,0.02573238321456849

18731,0.005717635649096397

32161,0.011092782221668897

11055,0.017273466686885675

1353,0.015241882041086813

1618,0.025620146571071083

6078,0.010452961672473868

2819,0.0

14766,0.01764299505783572

24350,0.011297106127958425

74,0.005425094939161435

31838,0.010687847615868091

5880,0.010067114093959731

15745,0.00911664154688821

23139,0.07368421052631578

29645,0.011132353532135429

75,0.017612306320365624

10247,0.025423728813559324

7211,0.008649314797488422

21029,0.027082651523183083

2243,0.0063006560060873676

1089,0.01124655135334419

17854,0.016288358796740555

31923,0.005822346261187566

18790,0.01168996025768291

26118,0.002602307532874283

16701,0.02261498198547102

36828,0.03357123652628749

4757,0.019009907884977

9766,0.01345371572768126

5754,0.03702346041055719

14466,0.01440499248707646

6079,0.02324151500245942

18430,0.006396131264881173

4847,0.011809250376762684

32409,0.01311535598094908

18945,0.0157067459962483

22715,0.008872016120820912

77,0

3115,0.015429559348865305

79,0

33601,0.008523149890179126

82,0.0

15338,0.009836311758522301

33385,0.038837897291966926

83,0.009154968651167952

26110,0.007709876803896283

25858,0.015096304008328995

8828,0.00264783759929391

5858,0.03333333333333333

2489,0.014598004694835682

84,0.0035460992907801418

12699,0.02808515122773738

85,0.01885902876001886

11081,0.010281394140625582

1295,0.017219193387531525

35708,0.010118196690564456

18373,0.0012345679012345679

28603,0.006796015616881671

87,0.024794681059758548

28367,0.010638275776841292

5361,0.016403624974284027

22434,0.010472860180287829

27855,0.016276819383421282

15820,0.010519130465222109

32227,0.013283018867924528

15870,0.01557632398753894

16583,0.01764705882352941

23348,0.01887504718761797

31170,0.014691491172143929

15817,0.013566537225373846

34602,0.022933333333333333

24459,0.022972972972972974

13729,0.0146285408783336

25704,0.013480784658229546

6558,0.011337804247604614

26434,0.042984590429845905

89,0.017359897471746474

27323,0.026678286695544732

29563,0.00904253005234691

33824,0.005385996409335727

90,0.009708737864077669

21351,0.0

24444,0.018763029881862403

15808,0.0

13411,0.0033070377897964106

13893,0.002208685948107505

91,0.0

5953,0.017153852684003507

23110,0.013483696984555038

92,0.01200189073632932

16241,0.03636931490434411

26156,0.020613506603185887

3177,0.014448594456457638

12092,0.01772903617330241

5615,0.023130441450043174

16854,0.02626784565508433

36126,0.03676995382416159

16754,0.008011803021098357

1955,0.014705882352941176

5197,0.012103034920389997

6981,0.018830646073930937

7827,0.008048956951645966

25210,0.010429225050474068

19841,0.02257129829255849

20173,0.011975142854562037

13574,0.01887545323641158

26339,0.048737174427782165

31515,0.010303703346047993

9921,0.02316769401830805

7839,0.017395703611457036

13872,0.015419212194064206

7123,0.013566277001599703

12115,0.05905511811023622

25579,0.010683999329881693

37573,0.026614031933224123

34032,0.019543077346545555

31248,0.017808804529448875

4598,0.0032756679291636812

29439,0.014043554663920217

1337,0.023529411764705882

13418,0.017368664911244152

12484,0.030814249489642082

28303,0.01551697873823341

9818,0.012131025695476748

35579,0.0437995104282398

10601,0.017663971690462733

21912,0.042186788154897494

25256,0.01731235959643514

13576,0

21993,0.0068419157364061935

37438,0.027181435900987833

18699,0.03068290181758936

34217,0.014800067614522096

36248,0.018610421836228287

26532,0.015418502202643172

24568,0.017517208228948904

12085,0.023368521488105497

22449,0.014328028210385578

141,0.003420738758483735

93,0

31102,0.008163706426713989

30931,0.018962189167707505

23271,0.01739711531449204

11591,0.011315814915361972

4333,0.006640065687757966

1139,0.00266224112298171

34042,0.006696296653660831

19400,0.03902439024390244

36310,0.008642121463241387

8508,0.015144113336590131

27101,0.021877424592818478

6149,0.01270180088373725

3190,0.0024354735567438126

13506,0.009433962264150943

19728,0.0077171130959553845

95,0

6081,0

9355,0.005547747064379151

97,0.04613393200250794

37087,0.01817982094798704

28885,0.02107888368071117

18835,0.012958963282937365

98,0.017510011985150106

30594,0.020868787324972306

1686,0.01916605929244401

27373,0.005039800292025811

26054,0.021422350261289025

21090,0.015030677388789286

8668,0.018758378628707925

31814,0.02054380664652568

22606,0.0175202541142508

23845,0.004906841132129142

28544,0.024064449064449066

3218,0.026056875153580787

16938,0.016283932928009913

709,0.015586217480429142

17446,0.014893738901300338

17197,0.00902891122870123

33546,0.010959802269224543

99,0.007495777027027027

36916,0.010346529973424648

11442,0.012104724173243823

7995,0.012823968634945436

37085,0.011376161234451268

32812,0.028141383392524946

10060,0.016896278210315016

29115,0.007133392515211873

23261,0.013348320613864987

31324,0.009935126797622828

2755,0.01072663738198543

34603,0.012222727940450475

8507,0.008375888968952661

16033,0.007883336513522873

32639,0.0012044915879861678

23100,0.01133672204563702

14459,0

23519,0.0

338,0.004364652137224663

6082,0.02877697841726619

2270,0.011756800902827274

28436,0.0234280557778421

14815,0.004636219875753517

101,0.008107482047718323

29255,0.00947043625346196

32525,0.01821390751853159

35212,0.01214602806959495

6114,0.010526315789473684

6479,0.004349791551559596

33708,0.011704293592333636

13169,0.007635483270221615

11206,0.010509296685529508

10711,0.015128593040847202

23228,0.006833285131441756

31174,0.011042772149863322

27777,0.0226628895184136

36681,0.010496232787737075

34423,0.0

16905,0.016108301433401324

8912,0.028024606971975393

1891,0.005719733079122974

21537,0.01732462368645271

17652,0.015075674906295963

910,0.004884063620980345

13332,0.00036592378330342054

6295,0.006667180939576607

36620,0.008330934151820206

2273,0.01123953719749604

7222,0.020860576623700104

13743,0.008764940239043825

19534,0.009296920395119116

28451,0.009302325581395349

27860,0.021410439429203072

9552,0.008981590189977781

32421,0.015198544364765065

7156,0.008

33910,0.007100942445616739

14878,0.0043009779065555954

7183,0.017142857142857144

32897,0.0

19684,0.01609984751793076

29620,0.004978983677213686

1877,0.012912896090823136

3542,0.007932696480336055

32182,0.009513661512625069

102,0.03333333333333333

10689,0.01084246622604772

32124,0.03158040979797544
