id_node,Degree Centrality
33424,0.00039785687761922445

17949,7.957137552384489e-05

23906,0.0005304758368256326

7847,0.0013792371757466448

831,0.00039785687761922445

3582,0.00037133308577794286

14341,0.0015383799267943345

7495,0.00015914275104768978

25819,0.0014853323431117714

25756,0.0006630947960320408

9339,0.0008487613389210122

32507,0.0016179513023181795

17221,0.0005569996286669143

12838,0.00031828550209537956

7075,0.004349901861970188

714,0.00045090446130178775

1767,0.003103283645429951

33833,0.002174950930985094

479,0.0003448092939366612

13090,0.00013261895920640816

35668,0.0008487613389210122

24810,0.00047742825314306934

10001,0.0415893056071296

26298,0.00047742825314306934

11889,0.0015914275104768978

34059,0.00018566654288897143

27874,0.0017770940533658693

23051,0.001511856134953053

26124,0.0011405230491751102

20024,0.003288950188318922

29347,0.00029176171025409797

27031,0.0020423319717786854

31500,0.00023871412657153467

16621,0.00047742825314306934

1268,5.304758368256326e-05

11720,0.000503952044984351

28,2.652379184128163e-05

13003,7.957137552384489e-05

29,5.304758368256326e-05

30,0.00015914275104768978

6631,0.01625908439870564

23664,0.02082117659540608

31,0.00018566654288897143

10808,0.0002652379184128163

23880,0.00039785687761922445

12505,0.006498329001113999

15908,0.00039785687761922445

17736,0.0009813802981274203

2059,0.0009018089226035755

32,5.304758368256326e-05

4293,0.0008487613389210122

22351,0.0003448092939366612

33,5.304758368256326e-05

10510,0.0024667126412391918

5398,0.00021219033473025305

34,0.00010609516736512653

27474,0.0009813802981274203

3635,0.00023871412657153467

27804,0.00013261895920640816

18741,0.00013261895920640816

24655,0.0013527133839053632

25120,0.0003448092939366612

6452,0.002519760224921755

18377,0.00023871412657153467

15977,0.0003448092939366612

20084,0.0014322847594292081

22253,0.00013261895920640816

15940,0.004111187735398653

22464,0.0004243806694605061

22615,0.00029176171025409797

36628,0.03997135430481142

8626,0.0005569996286669143

24419,0.0014853323431117714

18244,0.00015914275104768978

3903,0.00021219033473025305

27022,0.0011935706328576733

15919,0.00023871412657153467

1174,0.00029176171025409797

30814,0.0016179513023181795

37428,0.0013527133839053632

29886,0.0077979948013368

22881,0.024004031616359875

34440,0.00013261895920640816

21973,0.001644475094159461

8292,0.0006630947960320408

13493,0.00023871412657153467

29889,0.0012996658002228

2417,0.00021219033473025305

4528,0.0009283327144448571

5412,0.00018566654288897143

1483,0.006445281417431436

26585,0.0025462840167630365

18701,0.0046681873640655675

25477,0.024746697787915762

36747,0.0013792371757466448

15806,0.0015383799267943345

27268,0.0009283327144448571

4193,0.0025728078086043184

418,0.00029176171025409797

13581,0.0014588085512704898

25967,0.0006896185878733224

36648,0.002148427139143812

1070,0.0006896185878733224

4011,0.00045090446130178775

17152,0.00031828550209537956

12929,0.0005835234205081959

33303,0.003607235690414302

1109,0.00023871412657153467

15407,0.00029176171025409797

33856,0.0015649037186356162

36914,0.0007161423797146041

35,0.0007161423797146041

15270,0.0014057609675879265

17013,0.0019097130125722774

25652,0.00023871412657153467

11279,0.024985411914487297

18274,0.0015383799267943345

308,0.002174950930985094

19540,0.0016709988860007428

25218,0.00018566654288897143

15074,0.005384329743780171

6506,5.304758368256326e-05

7562,0.006816614503209379

34766,0.0011935706328576733

33813,0.0025993316004456

30543,0.00029176171025409797

16599,0.0026258553922868817

36,0.0006100472123494775

16282,0.0006365710041907591

37049,0.0008222375470797306

27363,0.0068431382950506605

16119,0.013527133839053632

26293,0.001087475465492547

24953,0.002015808179937404

24343,0.0015649037186356162

28814,0.0006896185878733224

23690,0.00037133308577794286

32459,0.0005569996286669143

35616,0.002493236433080473

7740,0.002148427139143812

34840,0.001644475094159461

27367,0.0009018089226035755

6073,0.00023871412657153467

11635,0.00013261895920640816

896,0.00013261895920640816

32126,0.00029176171025409797

4382,0.0012731420083815182

11079,0.0009283327144448571

8784,0.0007957137552384489

22104,0.0002652379184128163

24654,0.00021219033473025305

27966,0.00039785687761922445

38,0.0033685215638427674

717,0.0002652379184128163

23060,0.0016179513023181795

253,0.0011935706328576733

22452,0.006869662086891943

1766,0.0004243806694605061

36746,0.0004243806694605061

14701,0.00029176171025409797

25314,0.0014322847594292081

10281,0.0014057609675879265

8409,0.0003448092939366612

18028,0.00244018884939791

1524,0.00013261895920640816

9804,7.957137552384489e-05

34992,0.0033419977720014855

11439,0.001936236804413559

34536,0.014031085884037982

26644,0.00037133308577794286

9677,0.003872473608827118

31518,0.007585804466606547

1396,0.0008487613389210122

32139,0.00018566654288897143

26196,0.0007161423797146041

11175,0.0007161423797146041

13632,0.0036602832740968653

13189,0.0005835234205081959

32309,0.0009018089226035755

5823,0.00018566654288897143

20191,0.00023871412657153467

24921,0.00010609516736512653

29052,0.005967853164288367

6301,0.007532756882923983

21943,0.0016179513023181795

10595,0.02694817251074214

18403,0.00045090446130178775

18204,0.00015914275104768978

29218,0.001803617845207151

20773,0.0006100472123494775

19744,0.0019097130125722774

11041,0.0008487613389210122

27867,0.0009018089226035755

25774,0.0009018089226035755

21358,0.005835234205081959

3252,0.002148427139143812

29387,0.0005569996286669143

24541,0.00047742825314306934

8646,0.0013527133839053632

35388,0.008354994430003714

18725,0.0008752851307622938

37463,5.304758368256326e-05

12506,0.001220094424698955

22950,0.0012466182165402366

28930,0.0003448092939366612

14483,0.0008222375470797306

5323,0.011696992202005199

10320,0.0007691899633971673

16958,0.001644475094159461

30010,0.00015914275104768978

35371,0.0004243806694605061

29421,0.010291231234417273

16798,0.00029176171025409797

21957,0.0021219033473025306

32180,0.0009018089226035755

17230,0.00023871412657153467

8416,0.001087475465492547

24347,0.004296854278287624

12265,0.0011405230491751102

24033,0.00015914275104768978

29961,0.001511856134953053

13629,0.0008752851307622938

28322,0.0026258553922868817

16127,0.0006896185878733224

22491,0.0028645695188584163

22024,0.00021219033473025305

393,0.0020953795554612487

31756,0.00029176171025409797

11010,0.003395045355684049

30046,0.001511856134953053

6645,0.006763566919526816

15295,0.0011670468410163919

5487,0.00031828550209537956

22642,0.026232030131027533

20236,0.007877566176860645

8921,0.00037133308577794286

1264,0.00021219033473025305

17133,0.0007161423797146041

25249,0.015304227892419501

19459,0.00018566654288897143

814,0.0007161423797146041

22415,0.00047742825314306934

8831,0.0011935706328576733

14131,0.0029176171025409796

34426,0.0022545223065089386

17139,0.0013527133839053632

22292,0.00047742825314306934

5506,0.007055328629780914

30384,0.0015649037186356162

23711,0.00021219033473025305

31346,0.00015914275104768978

12393,0.0007957137552384489

11991,0.002678902975969445

24965,0.0012996658002228

1003,0.0014853323431117714

34563,0.00015914275104768978

28487,0.0009018089226035755

22899,0.003156331229112514

20836,0.0006365710041907591

40,0.00013261895920640816

14266,0.00010609516736512653

31917,0.013951514508514139

6134,0.008408042013686277

41,0.00018566654288897143

15936,0.0007957137552384489

12648,0.0012466182165402366

22395,0.0035011405230491754

30403,0.0017505702615245877

20610,0.001936236804413559

15278,0.0016975226778420244

2300,0.006312662458225028

42,0.0014588085512704898

3546,0.0033419977720014855

34953,5.304758368256326e-05

28343,0.00045090446130178775

5143,0.0006896185878733224

31731,7.957137552384489e-05

6843,0.001724046469683306

26410,0.00013261895920640816

5338,0.00021219033473025305

22267,0.000503952044984351

27962,0.0005835234205081959

14558,0.0029971884780648243

31695,0.0035541881067317387

33471,0.004429473237494032

37193,0.005225186992732481

37578,0.0012996658002228

540,0.0003448092939366612

13263,0.0004243806694605061

2297,0.00015914275104768978

73,0.03360564426290383

34447,0.0007957137552384489

36608,0.0015914275104768978

7006,0.009681184022067796

16350,0.001220094424698955

14502,0.0014057609675879265

6250,0.0006630947960320408

18233,0.0014853323431117714

11119,0.0006100472123494775

9349,0.00015914275104768978

10830,0.015145085141371811

37294,0.0005569996286669143

6185,0.00010609516736512653

27718,5.304758368256326e-05

7516,0.0006100472123494775

4210,0.00472123494774813

3678,0.0007957137552384489

1356,0.0010609516736512653

14814,0.0015383799267943345

27370,0.0040050925680335265

8608,7.957137552384489e-05

15684,0.00015914275104768978

7178,0.00023871412657153467

13656,0.005543472494827861

20436,0.00021219033473025305

44,5.304758368256326e-05

8721,0.00021219033473025305

45,7.957137552384489e-05

12703,2.652379184128163e-05

30789,7.957137552384489e-05

31090,0.00013261895920640816

24499,0.004111187735398653

9946,0.00010609516736512653

34654,0.0005304758368256326

25424,0.004349901861970188

12731,0.002307569890191502

31659,0.007930613760543208

18509,0.0003448092939366612

24257,0.00013261895920640816

15623,0.0007957137552384489

9955,0.002944140894382261

27751,0.0009548565062861387

18810,0.0008752851307622938

18318,0.00031828550209537956

25434,0.003607235690414302

3483,0.002227998514667657

9731,0.00045090446130178775

33410,0.008487613389210122

592,0.0006896185878733224

4292,0.0008487613389210122

6641,0.0015383799267943345

13177,0.0027584743514932897

11124,0.002519760224921755

25739,0.0011139992573338286

6854,0.0019892843880961225

18100,0.0006630947960320408

35472,0.0004243806694605061

36163,0.00037133308577794286

16496,0.005119091825367354

25307,0.00021219033473025305

25454,0.0005569996286669143

29360,0.00037133308577794286

20478,0.00045090446130178775

6005,0.00373985464962071

25887,0.0031828550209537956

28591,0.0010344278818099836

3789,0.0011935706328576733

11617,0.00029176171025409797

33324,2.652379184128163e-05

36621,0.0006630947960320408

4451,0.00023871412657153467

4819,0.0014588085512704898

13439,0.00039785687761922445

36971,0.0007691899633971673

25128,0.0005569996286669143

26979,0.0018301416370484326

17066,0.0017505702615245877

23264,0.0012466182165402366

16797,0.000503952044984351

13354,0.0014588085512704898

16959,0.0022810460983502204

3374,0.0009018089226035755

12876,0.00039785687761922445

2804,0.0005569996286669143

29536,0.0011670468410163919

33602,2.652379184128163e-05

11927,0.0049334252824783835

26839,0.00013261895920640816

10154,0.004190759110922497

24744,0.0005569996286669143

14400,0.009654660230226514

35806,0.00039785687761922445

8177,0.0010344278818099836

22669,0.0004243806694605061

31217,0.004376425653811469

21787,0.0003448092939366612

35089,0.0008222375470797306

34564,0.00047742825314306934

36659,0.0005569996286669143

14108,0.0006365710041907591

15066,0.00013261895920640816

30948,0.0013792371757466448

8753,0.004959949074319665

10025,0.0008222375470797306

2816,0.0019097130125722774

29243,0.00023871412657153467

25061,0.0009018089226035755

12003,0.0012996658002228

26538,0.00013261895920640816

2252,0.0011405230491751102

24939,0.0012996658002228

21101,0.00021219033473025305

17917,0.00031828550209537956

35872,0.0007426661715558857

10157,0.00013261895920640816

10347,0.0027584743514932897

1103,0.0007426661715558857

20303,0.0006896185878733224

1696,0.00047742825314306934

17419,0.00021219033473025305

10574,0.0016179513023181795

12542,0.0014322847594292081

35890,0.0006896185878733224

34774,0.004535568404859159

4712,0.0014322847594292081

32710,0.0030502360617473876

28130,0.00013261895920640816

33012,0.001511856134953053

30979,0.00037133308577794286

34620,0.00013261895920640816

15313,0.005835234205081959

10956,0.00010609516736512653

22459,0.002970664686223543

27196,0.001007904089968702

33366,0.00633918625006631

981,0.0006100472123494775

15555,0.0010609516736512653

37161,0.0011935706328576733

19041,0.00045090446130178775

9919,0.0019892843880961225

35258,0.0020953795554612487

18482,5.304758368256326e-05

19089,0.001724046469683306

848,0.00633918625006631

21404,0.0002652379184128163

5892,0.00037133308577794286

27655,0.00244018884939791

4262,0.0005835234205081959

368,0.0006100472123494775

35468,0.0005569996286669143

23209,0.0016179513023181795

23767,0.003076759853588669

11573,0.010609516736512652

24935,0.00018566654288897143

9008,0.009309850936289853

6827,0.0007691899633971673

32415,0.0067105193358442524

12630,0.001007904089968702

1193,7.957137552384489e-05

28234,0.00031828550209537956

4036,0.00021219033473025305

48,5.304758368256326e-05

35665,0.0023871412657153466

49,0.00013261895920640816

5552,0.00013261895920640816

26597,5.304758368256326e-05

10269,0.00013261895920640816

7121,5.304758368256326e-05

50,5.304758368256326e-05

24181,0.0015914275104768978

51,0.00013261895920640816

34304,0.00015914275104768978

25741,0.00013261895920640816

27985,0.00015914275104768978

33950,0.0002652379184128163

52,0.0008222375470797306

20594,0.00021219033473025305

25427,0.001220094424698955

5496,0.0005304758368256326

1212,0.0010344278818099836

24661,0.0005304758368256326

30877,0.0009548565062861387

25285,0.001220094424698955

23684,0.0005304758368256326

29215,0.0004243806694605061

5845,0.00045090446130178775

591,0.000503952044984351

1132,0.000503952044984351

6094,0.0023871412657153466

5636,0.00045090446130178775

4013,0.0018566654288897143

7435,0.0006630947960320408

2742,0.0022810460983502204

34429,0.0016179513023181795

8570,0.0018566654288897143

823,0.0009283327144448571

24668,0.00018566654288897143

30670,0.004429473237494032

30074,0.00010609516736512653

21607,0.0006365710041907591

3210,0.0002652379184128163

18037,0.001007904089968702

13112,0.0011139992573338286

53,5.304758368256326e-05

28957,0.01983979629727866

21375,0.010317755026258554

22212,2.652379184128163e-05

6138,0.00010609516736512653

54,2.652379184128163e-05

36103,7.957137552384489e-05

55,7.957137552384489e-05

29827,0.003103283645429951

5568,0.00010609516736512653

57,2.652379184128163e-05

3255,0.0009813802981274203

58,0.00018566654288897143

14312,7.957137552384489e-05

28964,0.0007957137552384489

18727,0.00021219033473025305

5218,0.00039785687761922445

34638,0.0008752851307622938

23908,0.0002652379184128163

59,2.652379184128163e-05

13761,0.0027584743514932897

60,2.652379184128163e-05

37077,5.304758368256326e-05

61,0.0005569996286669143

974,0.01609994164765795

18406,0.004455997029335314

8357,0.0068431382950506605

25146,0.00023871412657153467

1095,0.006604424168479126

10403,0.006604424168479126

33128,0.00944246989549626

772,0.001220094424698955

32030,0.0024136650575566285

32876,0.0027584743514932897

33799,0.009336374728131135

62,2.652379184128163e-05

30717,0.0007691899633971673

63,2.652379184128163e-05

36607,0.0005304758368256326

29946,2.652379184128163e-05

64,2.652379184128163e-05

13486,0.0016709988860007428

65,7.957137552384489e-05

30733,0.0013792371757466448

66,0.00010609516736512653

13448,0.001087475465492547

30773,0.003395045355684049

21831,0.0009813802981274203

67,0.0007161423797146041

11497,0.0007691899633971673

7104,0.004111187735398653

29440,5.304758368256326e-05

14023,0.0018301416370484326

26706,0.00013261895920640816

26679,0.0006630947960320408

3329,0.0007161423797146041

19114,0.005782186621399395

29023,0.008036708927908334

27037,0.0031298074372712323

10528,0.003448092939366612

29997,0.0006896185878733224

27470,0.0010344278818099836

17723,0.001511856134953053

32753,0.009150708185242162

35076,0.0008487613389210122

12575,0.000503952044984351

68,0.00010609516736512653

30030,0.0014322847594292081

4459,0.001007904089968702

30297,0.001724046469683306

70,2.652379184128163e-05

34161,0.00015914275104768978

71,7.957137552384489e-05

20812,0.0007426661715558857

11244,0.0012996658002228

24207,0.007028804837939632

72,0.00015914275104768978

18731,0.00047742825314306934

32161,0.0005304758368256326

11055,0.0009813802981274203

1353,0.00039785687761922445

1618,0.0009283327144448571

6078,7.957137552384489e-05

2819,5.304758368256326e-05

14766,0.0006630947960320408

24350,0.0032093788127950775

74,0.00015914275104768978

31838,0.0007957137552384489

5880,0.00021219033473025305

15745,0.0002652379184128163

23139,7.957137552384489e-05

29645,0.005490424911145298

75,0.00047742825314306934

10247,0.00015914275104768978

7211,0.0038194260251445547

21029,0.0005304758368256326

2243,0.0004243806694605061

1089,0.005119091825367354

17854,0.008673279932099093

31923,0.0003448092939366612

18790,0.0024136650575566285

26118,0.00018566654288897143

16701,0.0003448092939366612

36828,0.00015914275104768978

4757,0.004615139780383004

9766,0.0019892843880961225

5754,0.0003448092939366612

14466,0.0011670468410163919

6079,0.00023871412657153467

18430,0.0006630947960320408

4847,0.004296854278287624

32409,0.0009018089226035755

18945,0.017638321574452286

22715,0.003103283645429951

77,2.652379184128163e-05

3115,0.0004243806694605061

79,2.652379184128163e-05

33601,0.0006365710041907591

82,5.304758368256326e-05

15338,0.00015914275104768978

33385,0.00031828550209537956

83,0.00018566654288897143

26110,0.008567184764733967

25858,0.0003448092939366612

8828,0.00018566654288897143

5858,5.304758368256326e-05

2489,0.0008222375470797306

84,5.304758368256326e-05

12699,0.0003448092939366612

85,0.00013261895920640816

11081,0.009018089226035754

1295,0.006259614874542465

35708,0.001936236804413559

18373,5.304758368256326e-05

28603,0.0008752851307622938

87,0.0006365710041907591

28367,0.0011139992573338286

5361,0.0023871412657153466

22434,0.0008222375470797306

27855,0.002652379184128163

15820,0.0005304758368256326

32227,0.00047742825314306934

15870,0.00013261895920640816

16583,0.00013261895920640816

23348,0.00023871412657153467

31170,0.008063232719749616

15817,0.001724046469683306

34602,0.00015914275104768978

24459,0.00031828550209537956

13729,0.001936236804413559

25704,0.0015649037186356162

6558,0.0010344278818099836

26434,0.00013261895920640816

89,0.00013261895920640816

27323,0.001087475465492547

29563,0.0009548565062861387

33824,0.00015914275104768978

90,0.00013261895920640816

21351,5.304758368256326e-05

24444,0.00021219033473025305

15808,7.957137552384489e-05

13411,0.00010609516736512653

13893,0.00037133308577794286

91,5.304758368256326e-05

5953,0.0018831892207309957

23110,0.00037133308577794286

92,0.0014588085512704898

16241,0.0004243806694605061

26156,0.0024667126412391918

3177,0.00039785687761922445

12092,0.0011139992573338286

5615,0.0016975226778420244

16854,0.0018301416370484326

36126,0.0006896185878733224

16754,0.0008752851307622938

1955,7.957137552384489e-05

5197,0.00045090446130178775

6981,0.003023712269906106

7827,0.0002652379184128163

25210,0.005516948702986579

19841,0.0014853323431117714

20173,0.013288419712482097

13574,0.001087475465492547

26339,0.00023871412657153467

31515,0.0003448092939366612

9921,0.0010344278818099836

7839,0.0008222375470797306

13872,0.002174950930985094

7123,0.0012731420083815182

12115,0.00010609516736512653

25579,0.001511856134953053

37573,0.0009813802981274203

34032,0.0009548565062861387

31248,0.0019097130125722774

4598,0.00023871412657153467

29439,0.00472123494774813

1337,0.00010609516736512653

13418,0.0011935706328576733

12484,0.00037133308577794286

28303,0.0011139992573338286

9818,0.00021219033473025305

35579,0.00031828550209537956

10601,0.0006365710041907591

21912,7.957137552384489e-05

25256,0.0033685215638427674

13576,2.652379184128163e-05

21993,0.00013261895920640816

37438,0.0009548565062861387

18699,0.0006100472123494775

34217,0.00015914275104768978

36248,0.00015914275104768978

26532,7.957137552384489e-05

24568,0.0028380457270171344

12085,0.0015914275104768978

22449,0.002015808179937404

141,0.00045090446130178775

93,2.652379184128163e-05

31102,0.004084663943557371

30931,0.0003448092939366612

23271,0.0024667126412391918

11591,0.002015808179937404

4333,0.007081852421622196

1139,0.00010609516736512653

34042,0.0021219033473025306

19400,7.957137552384489e-05

36310,0.00021219033473025305

8508,0.00023871412657153467

27101,0.0006896185878733224

6149,0.004084663943557371

3190,0.00029176171025409797

13506,0.00013261895920640816

19728,0.0006896185878733224

95,2.652379184128163e-05

6081,2.652379184128163e-05

9355,0.0008487613389210122

97,0.00023871412657153467

37087,0.001511856134953053

28885,0.0014322847594292081

18835,0.00021219033473025305

