id_node,Betweenness Centrality
27450,0.005135693480931614

19222,0.05531394386084695

7843,4.878775568633211e-05

19256,4.649140032926556e-05

14478,2.8636231823799298e-05

26143,1.3312871813047722e-05

12894,0.000131120631894073

11514,0.00011293906483368478

16321,0.0014668692267300165

35633,0.00024283852670566118

22564,0.00013512824430020738

22666,0.0025001884259011173

22674,1.7787654672925364e-07

5567,0.0005801640577749097

29876,0.00010267523710097133

33500,2.2503178194367766e-06

14720,1.753963072760583e-06

32322,0.00035378211370851284

37577,2.7109862392675186e-05

36578,0.0007190956976055268

3797,0.00017079185108459226

4530,6.210073481344955e-05

27340,3.8165259706910164e-05

26639,0.00016827108827395678

915,2.5315789058589563e-05

1407,0.00029617041156548103

10456,0.0003302142809768159

17332,4.0463053704734485e-06

13638,0.0353318706240343

18850,0.0010163189001585846

1923,0.0011164066888982736

11271,0.0011561510020853003

31938,3.1662737190825177e-06

27314,0.0001229954369585223

16641,7.985758550433438e-05

30002,0.007000610735544786

7027,0.010198311003671945

10535,1.3736133122351418e-05

29465,1.4774951297481624e-07

35008,0.015274985552355987

23972,5.3067130077310934e-05

16995,3.2038271318346243e-06

21934,0.0001580101671127917

6229,0.0005471889322591271

29964,7.058241547213294e-05

4469,4.420779890075932e-06

11,0.0

12,1.3989605605168148e-06

20854,0.0028721239840661605

4398,3.8733775112334665e-05

9598,2.9200510784396985e-05

25134,1.068691509036781e-05

13228,2.0159478581121376e-05

11051,0.01292983695488448

13,5.703255201983549e-07

5629,0.01827325735715206

14,4.043454490657854e-06

20880,3.796332978375019e-05

34989,0.00017810525554075337

15143,0.00022693459856066447

36404,1.07470135043785e-05

33988,0.0009062149372066847

30809,0.0009496022188058528

18638,0.002396631584448571

18910,2.2568021735469156e-05

31126,0.001474757859127259

7825,0.0010104264698945569

28922,2.406430095011795e-05

34629,1.1464105346185766e-06

13396,0.00010979334769394179

23838,0.0027704405923346755

8635,0.0015421058278873505

4174,0.0007594870028501775

15,6.668738215220104e-05

10219,1.5015362139924056e-05

17787,0.0002766764517326996

3368,6.191770351111931e-05

12921,0.000243225073044496

5310,4.62271387891873e-05

9049,0.0002883712821116718

30833,0.0

23204,0.0016969611451669604

1501,0.00017362213967468592

33671,0.021257193073688004

18163,0.025795056263291993

29892,0.0005524651909171049

17,1.2227757268050667e-08

36099,1.615155190075502e-05

32821,0.00027964224686414623

18,8.499928174637856e-07

27696,2.2138847474187565e-06

23458,0.0005020440187312003

20,1.5772782110438083e-08

33863,0.00017517322910691116

27745,2.718113967149266e-05

29082,0.0011246315780259458

3922,0.0036005294356871768

21,3.929980757533694e-05

12261,5.597321343499295e-06

23332,0.0001234674035010508

34114,0.003662242002097583

21547,9.136086946718967e-05

9553,0.001257706077984707

22321,0.0031878291266820465

15191,0.004998582079800867

14242,0.009016641003373092

23783,0.00023662117637301337

37057,0.0001739485213674352

2282,0.0004871323322518175

2992,9.170423875472293e-06

36632,9.428826607359351e-05

19470,1.7161283100181803e-05

5300,0.0016473538045187238

20919,7.717336145705943e-06

33029,0.004234222424383052

10352,0.00020805576912264026

12986,5.8540643294984514e-05

29615,8.799373888302274e-07

21847,4.806886084925124e-05

20961,3.0677752177403267e-05

12396,0.00032529707856837696

3747,0.00010821413054584855

8172,0.0002139713853515406

6790,0.00031357490048740925

27877,1.6661667081201944e-06

5081,3.753930485806013e-05

8360,9.305839520374957e-05

1315,2.0880639845909356e-05

33684,0.00017566423914935612

22,4.336805458273079e-06

32575,0.00020574169538079356

13685,7.620584857063728e-05

291,8.015691226689544e-08

3072,1.0651885135965442e-05

35241,3.9546731926872e-05

23,3.105551981688449e-05

21298,6.164051191046706e-06

22584,0.0002892843647133494

21498,2.306771199448854e-09

9173,3.3907341150442708e-06

19358,0.0006814065249388831

9388,8.635234482281475e-07

14635,0.0001598441446421695

6221,0.0001561460101014173

35359,0.00010355752308859197

30235,0.0028087323507499113

24,8.197848555233501e-06

28761,0.00011329459240012813

327,2.007112451249115e-07

22059,8.62165362751054e-05

7976,0.0008351982230774078

26877,0.0003533913784808859

12523,1.70106963455543e-05

3712,0.007114180962749427

32060,0.0004937444195101555

35558,0.0006261256343401179

10840,0.0008887977473113927

23267,0.00017818345208107873

9722,7.937428066609786e-05

14805,2.2497589952065113e-06

2431,0.0014096982412886282

27954,1.7161322770525352e-06

6071,3.145252666106322e-06

5061,0.0011531131126935681

31987,4.777221991846229e-06

1739,2.326406393716014e-05

26,2.8123852721650155e-06

32718,0.0006822422771895405

17091,0.00017018032185587447

15554,0.0011061116085246273

3153,0.004109539582061313

29055,0.0037684799446752477

34606,0.0008805657914785497

27,7.856223776050532e-05

14755,0.00010948406112373163

28477,2.9421938151806743e-05

24094,1.7689103719956972e-08

12798,4.013574274936856e-07

9947,5.060386160344263e-05

35523,0.0017253209438327644

19629,1.0818630369251706e-05

1659,1.2792661205197816e-05

37475,1.992291709927129e-05

28014,0.0002469957160522119

11225,0.001098751351965586

32771,4.6728552448301385e-06

30417,0.00014079495221947912

32452,0.00015158118079361356

34900,2.515749521608031e-06

2035,0.00020118330234917742

18588,3.495816022890742e-05

885,1.0218805427903182e-06

25948,3.736961636852462e-07

30502,1.9664720340568946e-05

14177,0.0002428035946160828

18595,6.191244732087106e-05

3491,0.001446662609024291

14947,8.351429365596822e-06

17644,0.00017482542901898476

7415,1.2382464222310941e-05

25129,1.6827578000981828e-05

31525,0.00031236673435526877

14185,0.00011954117860154753

22836,0.00010595306523741164

25748,0.000206498744690439

35065,0.0

33424,3.893995133827285e-05

17949,9.821106766402251e-09

23906,2.248342011924142e-05

7847,0.00015322921904464574

831,8.00335678635385e-06

3582,5.621111387764564e-05

14341,9.35901100773118e-05

7495,6.613816914845148e-08

25819,0.0001277619167466809

25756,9.1880339616776e-05

9339,7.969667911295473e-05

32507,0.00011590106406521325

17221,6.363414025380681e-05

12838,1.646862817705409e-05

7075,0.0008863745382364147

714,2.9234126738380673e-05

1767,0.00020344126820368182

33833,0.00014133239125998284

479,3.5731292621696643e-06

13090,5.687409998330695e-07

35668,0.00021196176734097617

24810,6.565626994932949e-06

10001,0.027607273731632992

26298,1.1331818148739818e-06

11889,8.459782314553259e-05

34059,1.1243592481609631e-06

27874,0.00011351419425427328

23051,0.00013163726836034283

26124,4.0281034561215424e-05

20024,0.0002888360961009596

29347,2.14641895409314e-06

27031,0.00015985779659062743

31500,1.9664909644311142e-07

16621,9.180245817067104e-06

1268,4.4098210292675046e-08

11720,3.624447640805673e-06

28,0.0

13003,5.307756530808942e-05

29,0.0

30,4.1459604643892863e-07

6631,0.0025634903626552442

23664,0.007461399998109111

31,5.1223648426914275e-06

10808,2.5721200117098507e-05

23880,4.183067006986684e-06

12505,0.001217466293096114

15908,8.296681516876309e-06

17736,7.909435653640599e-05

2059,9.495668809565557e-05

32,1.9290626827480995e-08

4293,0.0003102394548306882

22351,8.863036576970208e-05

33,0.0

10510,0.0009248661991346189

5398,3.0187360181723716e-06

34,4.0353018651706433e-07

27474,0.0002465050057262861

3635,4.605062504233368e-05

27804,3.230378936134111e-06

18741,1.2021238812076616e-06

24655,2.9054552351442115e-05

25120,5.0823727918731825e-06

6452,0.0001340177398586046

18377,4.122921487760169e-05

15977,3.673354735275015e-06

20084,0.00017756927321082113

22253,5.226601699553105e-08

15940,0.0003113210753876534

22464,2.1753719265126452e-05

22615,4.103746260282757e-06

36628,0.018887301534454483

8626,0.00014017481456860171

24419,2.8490159431266485e-05

18244,1.6000482450615725e-07

3903,1.8722163867290872e-06

27022,8.376446100491486e-05

15919,5.312806736718487e-07

1174,6.650905700154187e-06

30814,0.00010829600902141662

37428,0.0002030307260949187

29886,0.0016941937285411583

22881,0.009037728908297809

34440,1.207910910420016e-06

21973,0.0001805844292818733

8292,6.23069205282702e-05

13493,1.0603502510997869e-05

29889,0.00011774920955382727

2417,4.214026769967552e-06

4528,3.3925649410051184e-05

5412,4.41815234025783e-06

1483,0.0013264733612693036

26585,0.0003574779967689246

18701,0.0008684694346000192

25477,0.010255184280716001

36747,0.00010906365089692313

15806,0.00011941284472994185

27268,0.00011119991577592055

4193,0.00019091351781986557

418,1.643339526574217e-05

13581,8.483529187472403e-05

25967,4.652018753155736e-05

36648,0.00033176460564489677

1070,2.99431548985209e-05

4011,6.545743902747962e-06

17152,3.5954636083901928e-06

12929,1.9101642747240508e-05

33303,0.0003607083651331831

1109,9.014666725490436e-07

15407,2.739788888659013e-06

33856,0.00039929156507571086

36914,1.2971397915112776e-05

35,8.310881863570915e-05

15270,7.917972999387376e-05

17013,2.2051907369234117e-05

25652,4.2006604982135945e-06

11279,0.003977165384198364

18274,3.638223854550504e-05

308,9.79225802762431e-05

19540,6.244902573603834e-05

25218,1.4141119424615485e-06

15074,0.0008697134175132227

6506,0.0

7562,0.0005739781159310583

34766,6.414844547985051e-05

33813,0.00028282328616781625

30543,2.1954935477534243e-06

16599,3.51335906953006e-05

36,5.154920045251276e-06

16282,3.5932184290248576e-05

37049,3.062159578818587e-05

27363,0.0008268379351934903

16119,0.0025451064289399657

26293,0.00012493230891579514

24953,5.3619960082941916e-05

24343,7.48941030178736e-05

28814,5.1794449132530204e-05

23690,2.087599449384024e-06

32459,5.3132917227248364e-06

35616,0.00016522347804913659

7740,9.993741729728745e-05

34840,3.1770456811881286e-05

27367,2.571514907631351e-05

6073,4.946544456689051e-07

11635,2.067219664703846e-06

896,1.0944865368219764e-05

32126,2.8274722049761415e-06

4382,0.0001363747890064178

11079,8.288067028750602e-05

8784,8.147175978466947e-05

22104,5.472388345847965e-05

24654,4.36005941507976e-06

27966,0.00010947596284417793

38,0.0004141178924480282

717,1.844988447975777e-06

23060,0.00014722582604950328

253,0.00014006628559300725

22452,0.0005229882594115232

1766,3.869330511393051e-06

36746,2.517590129789289e-06

14701,3.5322233236629852e-06

25314,0.00025859455335619817

10281,4.835001137849991e-05

8409,1.4630448325834801e-06

18028,0.00020379675289729462

1524,8.777368891116027e-08

9804,8.83233241953039e-06

34992,0.00017005616835460657

11439,6.594134645378703e-05

34536,0.0035002485748663274

26644,7.734739552096133e-06

9677,0.0003932277690550269

31518,0.0006231249959963132

1396,9.034357479804282e-05

32139,7.129221437214003e-07

26196,1.844878455853878e-05

11175,2.886271320890218e-05

13632,0.00031155859314299823

13189,4.7378368857389656e-06

32309,3.946064169531373e-05

5823,5.261993579716453e-06

20191,8.799656796006486e-06

24921,6.822255066983797e-08

29052,0.0011075116095180307

6301,0.0007432210901390726

21943,3.397528906627591e-05

10595,0.005184190701915043

18403,1.0271372956414398e-05

18204,7.830358835833342e-07

29218,8.080149748856297e-05

20773,0.00016019573643260684

19744,9.303392872696097e-05

11041,3.805662661861943e-06

27867,1.827416230741508e-05

25774,4.183293049412152e-05

21358,0.0006906462972490715

3252,6.781198637241432e-05

29387,1.0310989884092743e-05

24541,1.3492674344078149e-05

8646,3.403123510537021e-05

35388,0.0008589690358343936

18725,4.3825969805737644e-05

37463,5.536774603827991e-09

12506,0.00020869102928899308

22950,0.00010898094515008918

28930,0.00010324465904159106

14483,1.7002774355922622e-05

5323,0.0023088234121493908

10320,2.5503779848080897e-05

16958,5.4610630841770905e-05

30010,4.4345238501921053e-07

35371,1.898839799305835e-05

29421,0.0017001898015608157

16798,7.920231248883e-07

21957,8.449002337774001e-05

32180,3.0795411328469263e-05

17230,5.818072080430677e-07

8416,4.280072835048994e-05

24347,0.0009203996129802155

12265,2.798498105528655e-05

24033,4.2341932608146795e-07

29961,9.47115450748728e-05

13629,2.0160824977017608e-05

28322,0.00023792049219210817

16127,3.394996133188308e-05

22491,0.00014579308414798935

22024,5.657589788523744e-07

393,0.00013261743049583358

31756,5.008616465212799e-07

11010,0.00021071630854953974

30046,0.00012320041026773196

6645,0.001088275659125941

15295,0.0001149209278901235

5487,4.644236514933802e-06

22642,0.005873115090897813

20236,0.0009396347881502208

8921,1.3956295122119619e-06

1264,4.315806293663592e-06

17133,4.27328109517561e-06

25249,0.0036537761235745556

19459,1.3931186902682626e-06

814,2.2049114653475267e-05

22415,4.246467996078793e-06

8831,5.780345919907688e-05

14131,0.00035009853280656267

34426,0.0003158681560937368

17139,0.00011615584895824066

22292,6.489624556931848e-06

5506,0.0006964105245631444

30384,0.00010445774739877688

23711,2.2763481733637763e-07

31346,8.702506727432774e-07

12393,4.7848810135302674e-05

11991,0.0001504209392669517

24965,9.54922496455056e-05

1003,0.00011312968174915272

34563,3.308768093696386e-07

28487,1.0868137360283272e-05

22899,0.00035027006012128037

20836,6.236605552837224e-06

40,1.114707935024446e-05

14266,6.6795759979410984e-09

31917,0.0016932804706085948

6134,0.0009841707004107528

41,7.685845406776484e-08

15936,2.9901698305746073e-05

12648,0.00012267765271262995

22395,0.0007454249568742159

30403,0.00015100411871662092

20610,0.00016912147125223428

15278,0.0001278127567465525

2300,0.0027167366160722782

42,0.00019666119242196925

3546,0.0001705820066117205

34953,0.0

28343,8.222353439951733e-06

5143,7.139239944271156e-05

31731,3.880557612465508e-08

6843,0.00011862806726595676

26410,3.7330008057351153e-06

5338,1.617109814500357e-06

22267,6.945565036534176e-05

27962,0.00013696153500745062

14558,0.0003716052382365385

31695,0.0006214630016104614

33471,0.0004722807824712281

37193,0.0008416788501009617

37578,5.3012370064266537e-05

540,1.4932300597792216e-06

13263,1.0557850069122882e-05

2297,1.5462619513366346e-07

73,0.009458410413703653

34447,0.00015821642501201978

36608,0.00014774722950838627

7006,0.0007437011421033453

16350,8.685688545343183e-05

14502,9.040452011239679e-05

6250,3.475010843892545e-05

18233,0.00010722114171781786

11119,6.759385074079129e-05

9349,2.1242290754606147e-07

10830,0.001743421065864226

37294,2.4223152416284585e-05

6185,4.497998197762245e-08

27718,8.731248212351396e-08

7516,7.032857224720293e-05

4210,0.00040428414421773593

3678,0.00015250649589759036

1356,4.8639777529063316e-05

14814,0.00013635418814758366

27370,0.00032494094953301294

8608,7.21812226070122e-08

15684,8.352425907571404e-07

7178,7.91948999715253e-06

13656,0.00044940037861352397

20436,1.3702983213785814e-06

44,7.444400754034581e-08

8721,9.866277074406831e-06

45,5.3073778391148065e-05

12703,0.0

30789,2.1879618319432444e-05

31090,8.515727936438679e-05

24499,0.00045433110452808203

9946,7.778913033736711e-07

34654,6.013031605436173e-06

25424,0.0006837369441948738

12731,0.0001676625030585641

31659,0.0008795484096266904

18509,4.006166473620333e-06

24257,3.761082714334515e-08

15623,0.00010999014865626232

9955,0.00019031634782081346

27751,4.65476199612796e-05

18810,3.809203713367983e-05

18318,2.408376983508711e-07

25434,0.0002611772434817664

3483,0.0001023948677034801

9731,5.755061441720827e-06

33410,0.0012580901386192406

592,1.2704339525949128e-05

4292,1.970729309547124e-05

6641,0.00016067815931271751

13177,0.00011808685903162762

11124,0.0001663162330012088

25739,5.245498524338739e-05

6854,0.00011349637548387724

18100,2.4712023659116123e-05

35472,6.852565861444259e-05

36163,1.8542237134104994e-06

16496,0.0006040635993685541

25307,7.653014888678268e-07

25454,2.1466313352372147e-05

29360,3.3793080526077326e-06

20478,3.1810893775937924e-06

6005,0.0002578763485203456

25887,4.399614951090344e-05

28591,3.1742199612519095e-05

3789,5.865430202210714e-05

11617,5.337429470832934e-05

33324,0.0

36621,7.5733494838159265e-06

4451,5.81570829175324e-06

4819,8.207807910695758e-06

13439,2.500502803828328e-06

36971,1.2188370167222604e-05

25128,0.00013414763203852586

26979,9.670112125546978e-05

17066,7.928896086153232e-05

23264,2.563157784181846e-05

16797,9.469791633799849e-06

13354,1.704201846180504e-05

16959,9.97173633063206e-05

3374,5.5291049942385916e-05

12876,4.9459546262577395e-06

2804,1.3545682064408008e-05

29536,2.2049543712894408e-05

33602,0.0

11927,0.0001980570697254364

26839,1.875897815711861e-07

10154,0.00034795829138445285

24744,2.4559120447572333e-05

14400,0.0012763211196999398

35806,9.472000457758909e-06

8177,8.549976658992037e-05

22669,2.127116475684576e-06

31217,0.0005578556767471696

21787,2.4177260668911312e-06

35089,1.5400870495197177e-05

34564,5.415106601677009e-06

36659,1.5817707838005014e-05

14108,3.766553988647909e-05

15066,2.473714967606493e-08

30948,0.00018977286381718827

8753,0.00043747775435372117

10025,9.143546018574805e-05

2816,0.00010704088819244948

29243,1.1557023469257736e-06

25061,3.474632251655586e-05

12003,1.6309102455269548e-05

26538,8.18458915566141e-08

2252,1.7538801532329275e-05

24939,0.0002211976938254613

21101,2.6033460699995538e-06

17917,4.2331032856264e-05

35872,8.686212177323515e-05

10157,2.536930684114293e-06

10347,0.000296057466294661

1103,1.31455523905962e-05

20303,1.2356995840987314e-05

1696,2.5656387126399176e-06

17419,7.661118208309969e-07

10574,8.060553123393663e-05

12542,3.119861837800093e-05

35890,1.505443059301925e-05

34774,0.0006806781849407562

4712,8.35892347582706e-05

32710,0.0004801599578104631

28130,2.1500551257290388e-07

33012,2.1748111861816325e-05

30979,3.2724638902594277e-06

34620,1.085034998429556e-07

15313,0.0004773394803648813

10956,2.882216596096705e-07

22459,0.00015940936669216695

27196,5.437724123470677e-05

33366,0.0006300680096334498

981,1.747620494157609e-05

15555,1.9783277066956353e-05

37161,6.479518412756743e-05

19041,7.511680157881461e-06

9919,5.516088879620127e-05

35258,0.00010930193411154167

18482,0.0

19089,0.0003106179181088047

848,0.00036490098998977574

21404,7.922254740664499e-07

5892,2.872094237033382e-06

27655,0.0002793032096589091

4262,1.0443212642898518e-05

368,1.062163296028233e-05

35468,6.245796098192857e-06

23209,5.567939548214454e-05

23767,9.222838496770639e-05

11573,0.002050564012518956

24935,3.6680652248173484e-06

9008,0.0008329288410911432

6827,9.883854879227863e-06

32415,0.0004251462439589869

12630,8.067101809218607e-06

1193,1.6555006170678973e-07

28234,1.0593724030466214e-05

4036,5.931759489609811e-06

48,3.470750035849303e-07

35665,0.0005500588585740667

49,0.00011902207998952961

5552,6.41298854811072e-06

26597,6.815836090151997e-09

10269,6.521617494683303e-07

7121,5.30433625013997e-05

50,0.0

24181,8.671164706917979e-05

51,2.694327576922479e-06

34304,5.080346178684482e-07

25741,1.0431031361602059e-06

27985,1.6092611213094556e-05

33950,1.566743425334611e-05

52,4.764949032425197e-05

20594,1.204377444935354e-07

25427,5.278840185462994e-05

5496,3.880860998866332e-06

1212,2.949985921484711e-05

24661,6.906077059244736e-05

30877,7.319738685300007e-05

25285,6.413381907845026e-05

23684,7.641774892568652e-05

29215,1.2412592244901893e-05

5845,2.1152632637719576e-06

591,1.1447050934470482e-05

1132,5.484688590248702e-06

6094,0.00027752648701366334

5636,0.00011219695819998837

4013,0.00016851260217625312

7435,1.681067443180008e-05

2742,0.00023411256704649675

34429,0.00010646642579873954

8570,0.00014944507565472346

823,4.29227182860482e-05

24668,2.024663037050607e-06

30670,0.0007155476522711496

30074,1.9504729981362474e-08

21607,4.12380954970086e-06

3210,3.962529002117519e-06

18037,9.507277276967017e-05

13112,3.553800074187407e-05

53,0.0

28957,0.009620897458205257

21375,0.0028029726252692924

22212,0.0

6138,5.346298157401203e-05

54,0.0

36103,5.311324397887564e-05

55,2.3532499276791588e-06

29827,0.000525511713458431

5568,5.316473860713693e-05

57,0.0

3255,0.0001200779245587657

58,1.932510032963938e-05

14312,2.385806439251127e-09

28964,5.478465086226693e-05

18727,3.187573905611714e-05

5218,1.3137745622303964e-05

34638,6.050043436095109e-06

23908,1.145253344865443e-06

59,0.0

13761,0.0009755826997518155

60,0.0

37077,5.304336250139975e-05

61,8.800021067933792e-06

974,0.002640212461585148

18406,0.0006031156998157847

8357,0.0012377920927374754

25146,3.1481114413311745e-06

1095,0.0012913520617658962

10403,0.001002709116530384

33128,0.0022767041012845195

772,2.7746870895236608e-05

32030,0.0002554358139271932

32876,0.0001399805803170156

33799,0.0015450955955710482

62,0.0

30717,8.944406419883285e-05

63,0.0

36607,6.667578358390128e-05

29946,0.0

64,0.0

13486,0.0002145670943166002

65,1.3053923999955427e-06

30733,0.00015856133430074043

66,1.9528678903497332e-07

13448,9.90859533760623e-05

30773,0.00037926475395585655

21831,9.4053785648447e-05

67,7.344068838560385e-05

11497,5.454045102640148e-06

7104,0.00035177023500178897

29440,4.749599297458769e-09

14023,0.0001883749613113698

26706,1.1731316129314348e-07

26679,1.2090622018380574e-05

3329,1.0241649560899586e-05

19114,0.000683987707418705

29023,0.0022988563122612275

27037,0.00022178668621701907

10528,0.00039283708058303595

29997,1.948867984660415e-05

27470,0.00010952400505432731

17723,0.00015169021379223113

32753,0.001759462094820768

35076,7.882363038082313e-05

12575,2.5603309562797148e-06

68,5.1393940676930227e-08

30030,8.488503022638579e-05

4459,0.00015696265491272834

30297,0.00020448380753622595

70,0.0

34161,6.162120595101708e-05

71,2.5061707366409564e-08

20812,5.963537327977837e-05

11244,2.7039948208039166e-05

24207,0.0013087080606985905

72,1.2714710274508435e-07

18731,7.286927768086913e-05

32161,1.5431892101314677e-05

11055,2.508957466940783e-05

1353,3.999068068311533e-06

1618,3.9254900617017e-05

6078,2.0071235995729474e-05

2819,8.430553285226772e-09

14766,6.007944785852337e-05

24350,0.0009087473569666006

74,6.097157067566431e-06

31838,0.00019129659286298413

5880,4.434223593094061e-06

15745,5.6257156152518684e-05

23139,9.053080059586722e-09

29645,0.0008198823394748642

75,1.2397687102850104e-05

10247,1.198681289396205e-07

7211,0.0006858712953452098

21029,1.2031604600153078e-05

2243,2.501634177224072e-05

1089,0.0007706437452791949

17854,0.000961943568154609

31923,7.474772213963561e-05

18790,0.0004393485231387955

26118,7.716749226620723e-06

16701,9.03154372847294e-06

36828,1.6733803452779426e-05

4757,0.0002892075749746477

9766,8.914706962534866e-05

5754,2.901308300678532e-07

14466,8.154269197142988e-05

6079,1.954129112204256e-06

18430,5.3578950359973986e-05

4847,0.000429984644405659

32409,6.730015577185036e-05

18945,0.003115096796937919

22715,0.0005175103620835993

77,0.0

3115,9.018263972521406e-05

79,0.0

33601,0.00019193094478994825

82,5.319806971177011e-09

15338,3.520336077395492e-05

33385,1.8479162480854872e-05

83,1.8015971428643234e-05

26110,0.0032864756027865334

25858,1.0732195206858907e-06

8828,9.269600520777721e-06

5858,9.820103399527775e-09

2489,7.231466128598486e-05

84,9.493065788427913e-08

12699,5.815333620155143e-05

85,2.3494048669120385e-07

11081,0.0024981609673611427

1295,0.0005515865308800812

35708,0.0002540242608674363

18373,1.3586643808457193e-07

28603,0.0001543966368471085

87,7.228256191056622e-05

28367,9.132065851170374e-05

5361,0.0004125907110290317

22434,8.646786006351209e-05

27855,0.0004254194721278567

15820,3.562688690193919e-05

32227,5.30391507484451e-05

15870,8.733025349495946e-07

16583,1.839386168653953e-07

23348,6.951310076504028e-07

31170,0.0015169614569903393

15817,0.0002568496303910508

34602,1.3540721461516885e-07

24459,4.2729957109886275e-06

13729,0.00033819224163861636

25704,0.00017683646851542393

6558,3.347096881852823e-05

26434,8.6850616044014e-08

89,9.622417510405468e-06

27323,0.00035747458004470225

29563,0.00013633617095930986

33824,7.151624938054361e-07

90,2.322271062011117e-06

21351,1.513094617002395e-06

24444,0.00011154831218110827

15808,1.7857744793170266e-07

13411,4.802510296526718e-05

13893,9.908534220470457e-05

91,3.831763370173751e-08

5953,0.000276239850097492

23110,1.2047614483010897e-05

92,0.0001900566842798604

16241,1.0619468862308647e-05

26156,0.00022203738863287465

3177,7.0452610272379e-06

12092,3.744501549596842e-05

5615,0.00013073469831069095

16854,0.00011430954250537539

36126,2.6548353338247516e-05

16754,8.337380922149168e-05

1955,4.178271573347812e-08

5197,2.3847766396800068e-05

6981,0.0002048888528616977

7827,6.752364369632606e-05

25210,0.0010674874265396896

19841,0.00011241528493240043

20173,0.003253922747101188

13574,6.352754375925537e-05

26339,4.4661526439582255e-06

31515,1.8156989685504183e-05

9921,1.5216361636066146e-05

7839,2.2953966781295097e-05

