id_node,Closeness Centrality
29964,0.34855293794465214

4469,0.3440734609860907

11,0.3714989675639512

12,0.3012378452313395

20854,0.403597432962678

4398,0.31917361871820943

9598,0.374629805000041

25134,0.35710496626292276

13228,0.3110000102196547

11051,0.41746680663492836

13,0.35145164219651803

5629,0.4205077890178275

14,0.3240353144740884

20880,0.3196906240032068

34989,0.3470255761853896

15143,0.32511406279346705

36404,0.3060063175393031

33988,0.3969755074739793

30809,0.39678329584769195

18638,0.3865542796069867

18910,0.3848101290191316

31126,0.38408086156047244

7825,0.3846334395052714

28922,0.3530282193943952

34629,0.310997444424669

13396,0.3550599073045939

23838,0.3858144438740507

8635,0.39218052870623005

4174,0.3747676118577733

15,0.3849476664663174

10219,0.3246940079305592

17787,0.3734717759993077

3368,0.3147681176932992

12921,0.3627021797030157

5310,0.36433224671596587

9049,0.3889634133222664

30833,0.27794695765994065

23204,0.40867302947435086

1501,0.3940458295567207

33671,0.413038955116574

18163,0.4048109991270847

29892,0.36377322305152354

17,0.2876613038370163

36099,0.3210246647935186

32821,0.3670032054239885

18,0.34358736192351064

27696,0.343562310211483

23458,0.40413830328291744

20,0.2888980873891734

33863,0.359437427782733

27745,0.3175924463844888

29082,0.37235030560376664

3922,0.37707312432443857

21,0.3789494871949146

12261,0.3173277681890542

23332,0.353256491788156

34114,0.3658172101655001

21547,0.3586372264859729

9553,0.3973730562886913

22321,0.4024598590569923

15191,0.3997963711046382

14242,0.42253931869474326

23783,0.3826810846019403

37057,0.3578405801877118

2282,0.3862215962655901

2992,0.35206216600711787

36632,0.31039565431853205

19470,0.32655890152566946

5300,0.4040776537288869

20919,0.37531611779121576

33029,0.40085496696811035

10352,0.39191957246825454

12986,0.37964026264138945

29615,0.30159454222942916

21847,0.35540805776431333

20961,0.3250271623817804

12396,0.3699530908465084

3747,0.36918496698249004

8172,0.35859628655277376

6790,0.3813686236768456

27877,0.34460503559511585

5081,0.37049122558836833

8360,0.3212709039043596

1315,0.3457841072752085

33684,0.3501490868100925

22,0.3238376708593702

32575,0.3849594599652185

13685,0.35546503190768364

291,0.27406702077687795

3072,0.32413004616302915

35241,0.3576267028320411

23,0.34730053656453036

21298,0.3358457639628136

22584,0.3880864406402986

21498,0.27210452404601093

9173,0.31567488099145935

19358,0.3727884990824091

9388,0.34459558504016863

14635,0.3737383775724666

6221,0.3364873088755858

35359,0.3252234551429938

30235,0.3778100750560173

24,0.3337405952962738

28761,0.37322033463410753

327,0.2993599231168035

22059,0.33860609051455737

7976,0.3736494680997772

26877,0.38940942159555103

12523,0.3554616799818396

3712,0.40695678716939754

32060,0.37148066261359075

35558,0.38617411681433117

10840,0.40564738548891754

23267,0.38527815781435315

9722,0.3538733077871102

14805,0.3085208272731405

2431,0.40314421943975326

27954,0.3054261449730121

6071,0.34644511652373106

5061,0.38270051003770683

31987,0.3211833089541616

1739,0.3037256690627347

26,0.34834035853029244

32718,0.3842452931451738

17091,0.3153104945020922

15554,0.39462747441678053

3153,0.4101403572920697

29055,0.41928702784844146

34606,0.36185265407932926

27,0.32094266894881507

14755,0.37814359182956786

28477,0.3798851177941563

24094,0.24675163311086756

12798,0.28765910868650324

9947,0.35948198812452675

35523,0.3762601584923455

19629,0.3134255160322449

1659,0.31005099719291107

37475,0.35050070422518226

28014,0.3659876913989993

11225,0.38339724208169285

32771,0.35197341001049615

30417,0.38298823724131964

32452,0.34772983265422697

34900,0.3124046960047249

2035,0.35813975809903686

18588,0.3541093274845625

885,0.3103726533396523

25948,0.31057978494981686

30502,0.3416659135204761

14177,0.3583746909162258

18595,0.3354781314351811

3491,0.39451596272856226

14947,0.3485271569251847

17644,0.3850341689091665

7415,0.3243085149801189

25129,0.35246047478484654

31525,0.38586578469797045

14185,0.37217384671834336

22836,0.3598972726889578

25748,0.3867525776533234

35065,0.30695818768546984

33424,0.34954193315079307

17949,0.2852019719512618

23906,0.3131703365377641

7847,0.35381684270575764

831,0.3196770684852664

3582,0.3721444531632093

14341,0.37870583629244947

7495,0.28254270624218897

25819,0.37299875560264123

25756,0.35134681926287753

9339,0.3546456952424841

32507,0.352134518810968

17221,0.3553745520930118

12838,0.3445231480026882

7075,0.3855263989723059

714,0.35067677788468415

1767,0.36665694230827867

33833,0.3397015377290221

479,0.29032879364993663

13090,0.3112876474125216

35668,0.3647164704733509

24810,0.31172783552514866

10001,0.44221813214826

26298,0.2944631939657084

11889,0.3578269930678057

34059,0.34397299241458273

27874,0.38037193867707464

23051,0.3614917695673542

26124,0.35857923100578476

20024,0.38034123597495867

29347,0.34293720252466886

27031,0.38356499154148566

31500,0.29735272961469505

16621,0.32718814219624803

1268,0.2876393538393942

11720,0.31903315282813655

28,0.2109232943263678

13003,0.26730770763726064

29,0.3490435030159274

30,0.3318339090899931

6631,0.390567369541984

23664,0.4154424351556049

31,0.34224599147212376

10808,0.34267845022648386

23880,0.3012378452313395

12505,0.3634470413883234

15908,0.3191330870192527

17736,0.31946575115226766

2059,0.30445914595974677

32,0.2760095203273961

4293,0.36042031416988524

22351,0.34651199351681844

33,0.276375795406793

10510,0.3813956336059788

5398,0.28527319690263453

34,0.2662485361042656

27474,0.35864405071702293

3635,0.34493297560245345

27804,0.2732762575210715

18741,0.27880007276724844

24655,0.33472149671648765

25120,0.3309511706441865

6452,0.34787744775483687

18377,0.34451055336563235

15977,0.3280823011602824

20084,0.39114284183196846

22253,0.2991413671394776

15940,0.40411664063801594

22464,0.3631879165900467

22615,0.3459935772254624

36628,0.4429508147718517

8626,0.3475567051328981

24419,0.37107840959505956

18244,0.301242659837089

3903,0.3792888358391939

27022,0.3721444531632093

15919,0.2942080922734016

1174,0.3279681240208993

30814,0.37338299331121977

37428,0.373856989375326

29886,0.4096856957648364

22881,0.43169949884006104

34440,0.3049813532148941

21973,0.380091960138684

8292,0.3356513862779179

13493,0.3489627231118755

29889,0.3697063635345926

2417,0.297712035624307

4528,0.3854436163837475

5412,0.35757242547773826

1483,0.4043507201715629

26585,0.3959040092287363

18701,0.40197918698509344

25477,0.43166489446235556

36747,0.3681321924130757

15806,0.3753198546224412

27268,0.35134681926287753

4193,0.3813956336059788

418,0.36585626475192046

13581,0.3588488984808145

25967,0.38513644920373663

36648,0.34721416488172396

1070,0.3257124115533389

4011,0.36543775012567864

17152,0.3199646918312421

12929,0.3256730158509359

33303,0.37831436782395106

1109,0.31653903196555594

15407,0.3384480040107572

33856,0.38081383843207384

36914,0.3238237613819733

35,0.3585383043116107

15270,0.3503769064916219

17013,0.3184375495338165

25652,0.2896795530524408

11279,0.40255871080738276

18274,0.3527705273282436

308,0.3561938981263737

19540,0.3872253463180323

25218,0.2843693439854717

15074,0.3476015734901622

6506,0.2647711645457964

7562,0.33845104274375665

34766,0.3521082052598977

33813,0.3786754019580111

30543,0.3123632767543431

16599,0.31945492189654434

36,0.3294471363786171

16282,0.35008404987800673

37049,0.3355826603642315

27363,0.3994659118614133

16119,0.40756838835240705

26293,0.36343302518958487

24953,0.3548760648702647

24343,0.3812953302925678

28814,0.36664980973732764

23690,0.31387438895173253

32459,0.3248590999389349

35616,0.3595299885425962

7740,0.3689573181563305

34840,0.35748425990738686

27367,0.3515893172540864

6073,0.282860725001044

11635,0.3040858326036714

896,0.34162875640022955

32126,0.29911763028243926

4382,0.3550398425105405

11079,0.3488561508728264

8784,0.3794415501249585

22104,0.29298927591103785

24654,0.3084526654014739

27966,0.3149785277052936

38,0.3926135027414426

717,0.35175007454453444

23060,0.37360502922470346

253,0.353793597615292

22452,0.39878975349336826

1766,0.329357904456101

36746,0.34555588367844425

14701,0.31129021799823386

25314,0.3813724820039267

10281,0.38633242706780624

8409,0.31542130565403836

18028,0.35797990768184956

1524,0.2897129480745043

9804,0.2831241615309414

34992,0.36076870299665154

11439,0.3189737621634481

34536,0.3943550015034588

26644,0.34709906944296315

9677,0.39693788619956544

31518,0.39360969237458626

1396,0.3458634221056246

32139,0.3131495239016932

26196,0.338138339615846

11175,0.35123551338669945

13632,0.36338397700619

13189,0.32483110642763446

32309,0.35496963358646005

5823,0.34516985842609765

20191,0.31679174605829025

24921,0.28389390307959006

29052,0.4004504242751198

6301,0.38947379543445015

21943,0.359890400682758

10595,0.4039217812881235

18403,0.37590746149495535

18204,0.30080035939254324

29218,0.3689789869004838

20773,0.380080462988275

19744,0.3508595597382154

11041,0.30748901029189374

27867,0.354415624511937

25774,0.35870548048524703

21358,0.3646811868266867

3252,0.33437114912330584

29387,0.32144075515650905

24541,0.351671317915815

8646,0.3391422500806482

35388,0.39537249969808086

18725,0.34691699096920786

37463,0.28299025748625534

12506,0.39492928484771217

22950,0.3598182604588802

28930,0.3057209148165814

14483,0.34148948914921257

5323,0.38961871441860163

10320,0.3465693372074224

16958,0.3580377094430748

30010,0.3443469068402968

35371,0.3734643758293783

29421,0.3726189911403561

16798,0.3517238184158071

21957,0.36720340784081096

32180,0.3498858363689146

17230,0.3111874276739708

8416,0.34997679174370183

24347,0.40665825473007894

12265,0.3760124510105946

24033,0.3036180308540395

29961,0.3498306365246543

13629,0.3631389345386021

28322,0.3302784467267784

16127,0.37278481248728373

22491,0.35946827607340914

22024,0.3174186180191156

393,0.3872691059885567

31756,0.29442409565279365

11010,0.3638610061651943

30046,0.3813377598704541

6645,0.39137838197925706

15295,0.31587062375326064

5487,0.3213941651707673

22642,0.38612269391371373

20236,0.36960486556244854

8921,0.3076295342526268

1264,0.32368195293417595

17133,0.3070381943808014

25249,0.4056692125600134

19459,0.32915084251223864

814,0.33236640220349795

22415,0.35023367095645425

8831,0.36789865843001013

14131,0.38874279655058963

34426,0.38980404569271626

17139,0.35125515047535477

22292,0.3466362621723078

5506,0.3713818470445324

30384,0.35917029754951385

23711,0.29494703095875097

31346,0.35543151549368857

12393,0.3532068422460916

11991,0.3639242362448507

24965,0.3326156799378298

1003,0.3494058565403679

34563,0.29943363893140995

28487,0.3185774913266241

22899,0.390478363325469

20836,0.3147444641571896

40,0.34479730936918385

14266,0.26573426741705763

31917,0.4056604814497081

6134,0.4060537538505319

41,0.2803030884105361

15936,0.34558756338321317

12648,0.3309192123700906

22395,0.35768778455530165

30403,0.3491437220513131

20610,0.3502499418236683

15278,0.36355570359557254

2300,0.3798812895034226

42,0.36891037794048

3546,0.36473764393875363

34953,0.34185802081033595

28343,0.34723335487619056

5143,0.33019744081843455

31731,0.2718513834788707

6843,0.32810229033356947

26410,0.34276257980045033

5338,0.3040760209303465

22267,0.3252795823442818

27962,0.3262734257040215

14558,0.39655789348307485

31695,0.37563401431660365

33471,0.37611374645761164

37193,0.35731144597308157

37578,0.367486207946286

540,0.31758709498053095

13263,0.34493297560245345

2297,0.30292023785148203

73,0.39923745222107737

34447,0.35512346078356016

36608,0.388398333302912

7006,0.3814342258564373

16350,0.35590804171943663

14502,0.3941241072582375

6250,0.36147443748527225

18233,0.3624580555832552

11119,0.3623988178845404

9349,0.2929847215084028

10830,0.3897919534962374

37294,0.33743611073656715

6185,0.2852192353400229

27718,0.30091561685237705

7516,0.3190493541206941

4210,0.3667068780761326

3678,0.3229913737476469

1356,0.36463885546111036

14814,0.34338079449361103

27370,0.3665749344929558

8608,0.2860568550039774

15684,0.33894403897563413

7178,0.30780034326004235

13656,0.3975868058759875

20436,0.30921678838726024

44,0.2768873693548951

8721,0.325091632432531

45,0.2256151222384001

12703,0.18408137669738658

30789,0.26699342176485175

31090,0.28807018530696965

24499,0.3984146302247437

9946,0.2956085338669552

34654,0.3524934331894608

25424,0.40097862183506144

12731,0.3935028627365874

31659,0.4122710148052073

18509,0.3578983369606187

24257,0.34352787007175783

15623,0.3567568613300221

9955,0.36455069667241236

27751,0.38022998021700755

18810,0.3869669681843896

18318,0.30103336665054165

25434,0.3874800867421918

3483,0.3623744315185208

9731,0.3534983189579051

33410,0.39605375386076896

592,0.39139463658437296

4292,0.38592899216505716

6641,0.3832101600983453

13177,0.38840233518159095

11124,0.3886906873307844

25739,0.37996935971609275

6854,0.38735267464794565

18100,0.3321672488761874

35472,0.38055241720556177

36163,0.3090393369190684

16496,0.39637025371138795

25307,0.34674786123751644

25454,0.3776170560646938

29360,0.3542823868075876

20478,0.3511962457955777

6005,0.3792506764730384

25887,0.3232960852041109

28591,0.3670746812218372

3789,0.38479834466802904

11617,0.3038113448803092

33324,0.2849002005752581

36621,0.36055820943972805

4451,0.34539757223619755

4819,0.31736249874737227

13439,0.3474670031590049

36971,0.3649919174151002

25128,0.3779350748803325

26979,0.39392641299482856

17066,0.3227480178319146

23264,0.3888510680480507

16797,0.347768328862429

13354,0.35874303125977014

16959,0.3805063213016729

3374,0.3804333589543949

12876,0.303003024232478

2804,0.3731944701829949

29536,0.35826229329982345

33602,0.2849002005752581

11927,0.372372374730462

26839,0.32030725771507584

10154,0.3845588859739873

24744,0.3759224564074567

14400,0.3915694588986499

35806,0.3308175680021951

8177,0.35661848405655533

22669,0.3479095545797335

31217,0.4029201474899166

21787,0.3583508431047135

35089,0.38263835558400794

34564,0.38967107278126617

36659,0.38514825427298494

14108,0.3473069361764002

15066,0.342946562334778

30948,0.39604543174282814

8753,0.3886466058242773

10025,0.36790224901635854

2816,0.39267484987931134

29243,0.3053395561067435

25061,0.3397137831973805

12003,0.35894457420765885

26538,0.2950994225670434

2252,0.3124098741833728

24939,0.35682102380366254

21101,0.3444727749788828

17917,0.3602584219457369

35872,0.35576360669995777

10157,0.3428155714688444

10347,0.3975868058759875

1103,0.3513664687997663

20303,0.3511373608688463

1696,0.3635346671300293

17419,0.3061504620253078

10574,0.3811218530221431

12542,0.36081359405325797

35890,0.3557669643224528

34774,0.4023095255948743

4712,0.38922848420942224

32710,0.4099307310885971

28130,0.3077324993364202

33012,0.36336996567104424

30979,0.30635199465829693

34620,0.2987738686897267

15313,0.37350137961193475

10956,0.296352203134545

22459,0.3745739662223052

27196,0.36512979696546033

33366,0.3727774395157743

981,0.3898282323365715

15555,0.36208205091504214

37161,0.36420552490496927

19041,0.3560189667621893

9919,0.325091632432531

35258,0.3643075994579661

18482,0.28754281363199863

19089,0.3804026463364865

848,0.3974736156930601

21404,0.34551154184812494

5892,0.35752494630594983

27655,0.3636574141765626

4262,0.3536575091117669

368,0.3751816414068727

35468,0.3618491806050734

23209,0.3859013363503796

23767,0.3597873520727108

11573,0.39905149304194326

24935,0.3433745387518253

9008,0.3886466058242773

6827,0.3783181645980483

32415,0.4006717569642878

12630,0.3522628537133017

1193,0.3075617655976806

28234,0.3484691635733816

4036,0.31545826001467936

48,0.2896795530524408

35665,0.35174022803689586

49,0.2924165340597782

5552,0.25997958729009163

26597,0.2577099002462117

10269,0.30409564491020663

7121,0.22625564341876817

50,0.31816071976700167

24181,0.36214814332514295

51,0.2994431532939392

34304,0.293440863747366

25741,0.30247300112909126

27985,0.35894115633892715

33950,0.35634541984888335

52,0.34955813980762185

20594,0.28457543361754234

25427,0.3428966492505879

5496,0.3150864719001156

1212,0.3385452705390727

24661,0.37778735669831054

30877,0.32389332072032345

25285,0.35828272398576344

23684,0.359890400682758

29215,0.30781039675592314

5845,0.2938159615794021

591,0.3619742677041879

1132,0.3177182563147019

6094,0.3888751365716981

5636,0.3037134336046966

4013,0.36073417901504456

7435,0.37839031778838134

2742,0.3944622943891896

34429,0.38070230605566846

8570,0.3916996606161261

823,0.35714895012377545

24668,0.28744414633537785

30670,0.40074842914094794

30074,0.2675562512507213

21607,0.352118072380684

3210,0.33234882024557744

18037,0.35483597909082815

13112,0.3570846696731346

53,0.29895869045938356

28957,0.403101109326997

21375,0.41278567075167955

22212,0.20829396457363797

6138,0.26309875443172404

54,0.23222833633381668

36103,0.3024754281942959

55,0.29679085628691876

29827,0.3734569759527049

5568,0.28754281363199863

57,0.26830275333964987

3255,0.3666926093260129

58,0.3415111454857232

14312,0.26453333500852017

28964,0.36001413696041457

18727,0.35657125786256005

5218,0.30595912730479136

34638,0.31831654525484177

23908,0.3162044746314538

59,0.2617214366262411

13761,0.35450895054888065

60,0.20977301063842385

37077,0.2654629209562899

61,0.3644625805017367

974,0.41045743353819325

18406,0.38871072768506065

8357,0.3657568694751184

25146,0.3347571664169557

1095,0.40348079504548073

10403,0.4051024710510583

33128,0.39434262531084324

772,0.34688825919732513

32030,0.39471011631795994

32876,0.36302352910480773

33799,0.37838651956590474

62,0.22652484970082404

30717,0.2928709074423063

63,0.2606681296889915

36607,0.3525791538952825

29946,0.29230089435507955

64,0.27228141311505744

13486,0.37416498991249497

65,0.34860773527705813

30733,0.3254480802458311

66,0.34326510015584366

13448,0.363408499442915

30773,0.3814033514313161

21831,0.38595665194395484

67,0.36546963699986545

11497,0.31303770336085474

7104,0.3659841380859438

29440,0.26853975977541517

14023,0.3566758469699597

26706,0.2967464653408548

26679,0.3567332283402492

3329,0.3078933631625239

19114,0.37902569241078005

29023,0.36479764877691884

27037,0.3816195774275314

10528,0.3974275196490683

29997,0.3518748447079141

27470,0.36025497901042774

17723,0.39233155261874364

32753,0.4054336044259777

35076,0.3863482652322858

12575,0.3178924131076153

68,0.29056825022904237

30030,0.36016204462579426

4459,0.38988871207970427

30297,0.3266381318017618

70,0.25582626561733374

34161,0.3437785014291953

71,0.29364659145852773

20812,0.352803543746798

11244,0.31723163091791606

24207,0.40893459865605847

72,0.2872207509578657

18731,0.34585390240484915

32161,0.3455020415078514

11055,0.35198655622311154

1353,0.31678908380854603

1618,0.32421646746064375

6078,0.28339874177691166

2819,0.22720615413513345

14766,0.35766402807262326

24350,0.37789718741192285

74,0.30864207834538937

31838,0.3614987028655804

5880,0.2835159728842284

15745,0.32095359930791084

23139,0.26674403469253344

29645,0.36089304406535183

75,0.3316704081537471

10247,0.2809905052306612

7211,0.3571218818503541

21029,0.3788390440456075

2243,0.35114063173562104

1089,0.4000551884142987

17854,0.3855185133842721

31923,0.32115868147999255

18790,0.35954370530229796

26118,0.343769096153519

16701,0.32938380551810603

36828,0.37213343177699365

4757,0.3774544677398805

9766,0.35958486186197086

5754,0.3026843016140657

14466,0.359797654278077

6079,0.31897916040104357

18430,0.34897887610133616

4847,0.38540814901351755

32409,0.34636871727721746

18945,0.40451994633064836

22715,0.3880584747654326

77,0.2588442117028821

3115,0.3492504700901859

79,0.25931429364587893

33601,0.35010681005585703

82,0.23894674940075764

15338,0.3091381776028516

33385,0.2898198639064031

83,0.315107542809136

26110,0.37409815152795245

25858,0.2902371438151688

8828,0.3034029831518152

5858,0.2606681296889915

2489,0.29791202553237967

84,0.3092142519314745

12699,0.3570474652501409

85,0.3038064478172304

11081,0.4131747710715638

1295,0.4054554084962583

35708,0.35918740937144233

18373,0.28847802313207216

28603,0.3514385359094006

87,0.3610589655445589

28367,0.35193069160051277

5361,0.3967457109944337

22434,0.35740969222256685

27855,0.364177376472941

15820,0.34701279792611733

32227,0.3076069413829429

15870,0.2726279949859631

16583,0.2871091834320738

23348,0.3037403529137522

31170,0.39606623769347443

15817,0.3703929356382747

34602,0.2919952302802067

24459,0.31130307156365156

13729,0.3747825159693593

25704,0.3722583790596183

6558,0.33694146463271385

26434,0.2741826398422674

89,0.3476240120133358

27323,0.3928876684667847

29563,0.3484594998910521

33824,0.28367812465638287

90,0.2579426734367093

21351,0.2613240917761811

24444,0.27640619331945626

15808,0.2588086688731643

13411,0.3432088446083556

13893,0.34328698229392973

91,0.2653321243513041

5953,0.3608584962829941

23110,0.29597292964765376

92,0.3559618149247314

16241,0.3711880285432931

26156,0.39599966634500927

3177,0.3037183276696139

12092,0.3173945644725734

5615,0.3889714404688184

16854,0.37358281375083374

36126,0.3582929402025865

16754,0.3549161597076963

1955,0.27624819715158716

5197,0.32703486057219067

6981,0.3951694087419713

7827,0.3481248232752521

25210,0.40123470184900617

19841,0.39617862761262995

20173,0.41749454805810243

13574,0.36115236343939877

26339,0.35898217506012997

31515,0.3468020924294742

9921,0.3421124302426273

7839,0.32364026820102276

13872,0.39274439981573567

7123,0.36427591502593815

12115,0.27687720066335747

25579,0.3645119203086025

37573,0.3879586295344427

34032,0.3178441659602031

31248,0.37608372730252637

4598,0.34406089920514527

29439,0.3615160372747634

1337,0.2749987250867332

13418,0.3663326910206327

12484,0.35477586739870054

28303,0.3735865161463398

9818,0.32083613695040664

35579,0.3348761203435654

10601,0.33277717664410367

21912,0.3235652627312332

25256,0.4041946370302388

13576,0.2625124496940335

21993,0.29266399259888454

37438,0.382576221316061

18699,0.3335929224664967

34217,0.3455495484344498

36248,0.28610679092796576

26532,0.31888471761508247

24568,0.40132013455460586

12085,0.39556334657664066

22449,0.33759627654230817

141,0.34641646285703637

93,0.2608358721195276

31102,0.35288611183758145

30931,0.29432065021872705

23271,0.3260335602725664

11591,0.35180588183587613

4333,0.39109008723908956

1139,0.3424916433957891

34042,0.3788162017758429

19400,0.2795713296897254

36310,0.2957987432219128

8508,0.29853252321367635

27101,0.3877471274734527

6149,0.3610209283983539

3190,0.34420541508742214

13506,0.26652714509038933

19728,0.34579362313406775

95,0.2651846657665433

6081,0.25753031760009654

9355,0.3468627238395809

97,0.3543556551454152

37087,0.38589738584327143

28885,0.3610174708733731

18835,0.2866506995073505

98,0.35363760250212606

30594,0.3614155208359855

1686,0.38633638648718527

27373,0.31032410691029383

26054,0.35197669647158797

21090,0.3721003715348955

8668,0.37257479702614354

31814,0.29453681896732503

22606,0.3747527089315345

23845,0.30331753746581586

28544,0.3478710271009591

3218,0.37896853562595884

16938,0.3177182563147019

709,0.3639664018414032

17446,0.36851727169266235

17197,0.3538865963078683

33546,0.3580921281546716

99,0.3120503989098942

36916,0.3475022376975223

11442,0.3605720047703298

7995,0.3792812033516534

37085,0.31894947235518095

32812,0.298466339707473

10060,0.379174380770843

29115,0.35134681926287753

23261,0.36419496873304796

31324,0.30605600719928333

2755,0.3638434461533143

34603,0.3689248198116437

8507,0.35792892162437334

16033,0.3491243203274349

32639,0.34363434373201085

23100,0.3775451974431782

14459,0.23783115501494728

23519,0.25944636556715434

338,0.3448130790292448

6082,0.278499344228572

2270,0.352124650768443

28436,0.3773751150136563

14815,0.3459649981985346

101,0.3101453826112086

29255,0.34709906944296315

32525,0.299362300479778

35212,0.3082710475680323

6114,0.26100744496253503

6479,0.34613972157784956

33708,0.3689067676493558

13169,0.3148811781206543

11206,0.3066286003295519

10711,0.2888648799490726

23228,0.3516122735844391

31174,0.36180403150730045

27777,0.29476252473854936

36681,0.3055524052744924

34423,0.23679879539364362

16905,0.314597366438114

8912,0.29290276646656616

1891,0.2881736888518778

21537,0.2935711244789076

17652,0.3216217620148638

910,0.38112570635763016

13332,0.3430589199205887

6295,0.3151391544572605

36620,0.35506659607326385

2273,0.3605099340944132

7222,0.29396260148411596

13743,0.278495229163939

19534,0.31304550220246413

